source,target,weight,type
TSEW THE KID,HATIK,1.300037,similar
TSEW THE KID,KAZA,1.161236,similar
TSEW THE KID,LEFA,0.9187489999999999,similar
TSEW THE KID,LIVAI,1.757647,similar
TSEW THE KID,LUJIPEKA,1.137922,similar
TSEW THE KID,NUSKY,0.455064,similar
TSEW THE KID,THEODORT,1.358686,similar
TSEW THE KID,A2H,0.959983,similar
TSEW THE KID,LUIDJI,0.720649,similar
TSEW THE KID,JOK'AIR,0.7076,similar
TSEW THE KID,S-CREW,0.632462,similar
TSEW THE KID,DAMSO,0.521802,similar
LUJIPEKA,BEKAR,1.545261,similar
LUJIPEKA,DISIZ,1.291319,similar
LUJIPEKA,LIVAI,0.612136,similar
LUJIPEKA,LORD ESPERANZA,1.644451,similar
LUJIPEKA,VALD,0.746224,similar
LUJIPEKA,WALLACE CLEAVER,0.582286,similar
LUJIPEKA,NEPAL,0.57282,similar
LUJIPEKA,MISTER V,0.56145,similar
LUJIPEKA,LUV RESVAL,0.516694,similar
LUJIPEKA,LUIDJI,0.454351,similar
LUJIPEKA,A2H,0.448063,similar
LUJIPEKA,NUSKY,0.805965,similar
HUGO TSR,GUIZMO,1.313932,similar
HUGO TSR,VALD,0.629466,similar
HUGO TSR,LUV RESVAL,0.549895,similar
HUGO TSR,NEPAL,0.532588,similar
HUGO TSR,MEDINE,0.457267,similar
HUGO TSR,WALLACE CLEAVER,0.42542,similar
HUGO TSR,YOURI,0.554265,similar
LUV RESVAL,ASHH,0.608859,similar
LUV RESVAL,BEKAR,1.461652,similar
LUV RESVAL,DAMSO,1.2856070000000002,similar
LUV RESVAL,DEEN BURBIGO,0.412508,similar
LUV RESVAL,DJANGO,0.808629,similar
LUV RESVAL,DOUMS,0.980799,similar
LUV RESVAL,FAVE,0.425841,similar
LUV RESVAL,GHOST KILLER TRACK,0.501046,similar
LUV RESVAL,GUIZMO,0.823306,similar
LUV RESVAL,H.E.M,0.449457,similar
LUV RESVAL,JOK'AIR,1.109001,similar
LUV RESVAL,KRISY,0.654829,similar
LUV RESVAL,LIVAI,0.522177,similar
LUV RESVAL,LUIDJI,0.9906539999999999,similar
LUV RESVAL,NEPAL,2.439996,similar
LUV RESVAL,WALLACE CLEAVER,0.906732,similar
LUV RESVAL,ROUNHAA,0.76501,similar
LUV RESVAL,YVNNIS,0.716353,similar
LUV RESVAL,VALD,1.3841860000000001,similar
LUV RESVAL,B.B. JACQUES,0.622052,similar
LUV RESVAL,CABALLERO,0.528237,similar
LUV RESVAL,MISTER V,0.633244,similar
LUV RESVAL,SQUIDJI,0.419528,similar
LUV RESVAL,THEODORT,0.722526,similar
VALD,BEKAR,1.21229,similar
VALD,CHILLA,0.555837,similar
VALD,DAMSO,1.587606,similar
VALD,DEEN BURBIGO,0.432024,similar
VALD,DISIZ,1.704985,similar
VALD,DJANGO,1.455574,similar
VALD,GP EXPLORER,0.627839,similar
VALD,GUIZMO,0.860933,similar
VALD,H.E.M,0.509951,similar
VALD,HAYCE LEMSI,0.535996,similar
VALD,MISTER V,1.609272,similar
VALD,NUSKY,0.848303,similar
VALD,NEPAL,1.368124,similar
VALD,PNL,0.553254,similar
VALD,PRIME,0.729746,similar
VALD,RILES,0.47584,similar
VALD,THEODORT,0.590313,similar
VALD,ISHA,0.714293,similar
VALD,S-CREW,0.651658,similar
4KEUS,4KEUS GANG,2.0,similar
4KEUS,RSKO,1.18342,similar
4KEUS,BOLEMVN,1.315898,similar
4KEUS,BRAMSITO,0.653763,similar
4KEUS,CHILY,0.543178,similar
4KEUS,DJ LESKA,0.622752,similar
4KEUS,KAZA,0.843238,similar
4KEUS,STILL FRESH,0.783689,similar
4KEUS,TRIANGLE DES BERMUDES,0.404315,similar
4KEUS,VEGEDREAM,0.4388,similar
4KEUS,YORSSY,0.471278,similar
4KEUS,ZOKUSH,0.423946,similar
4KEUS GANG,RSKO,0.911257,similar
4KEUS GANG,CHILY,0.597882,similar
4KEUS GANG,KULTURR,0.424445,similar
4KEUS GANG,STILL FRESH,0.429469,similar
4KEUS GANG,TIMAR,0.529147,similar
4KEUS GANG,TRIANGLE DES BERMUDES,0.42628,similar
RSKO,BOUSS,0.414696,similar
RSKO,CHILY,1.0,similar
RSKO,DENDEN,0.453161,similar
RSKO,DJ KAWEST,0.452202,similar
RSKO,FAVE,0.402054,similar
RSKO,JOE DWET FILE,0.474578,similar
RSKO,KULTURR,0.783764,similar
RSKO,LA RVFLEUZE,0.469159,similar
RSKO,MONSIEUR NOV,0.60114,similar
RSKO,NONO LA GRINTA,0.842994,similar
RSKO,R2,0.446248,similar
RSKO,YORSSY,1.6956609999999999,similar
RSKO,TIMAR,0.663437,similar
RSKO,ZOKUSH,0.540668,similar
BOLEMVN,AMK,0.558505,similar
BOLEMVN,BRAMSITO,1.762856,similar
BOLEMVN,NAHIR,1.515936,similar
BOLEMVN,GAULOIS,0.611138,similar
BOLEMVN,YORSSY,1.020875,similar
BOLEMVN,KAZA,1.449599,similar
BOLEMVN,BOUSS,1.072644,similar
BOLEMVN,DJ KAWEST,0.485323,similar
BOLEMVN,DJ LESKA,0.603957,similar
BOLEMVN,GIANNI,0.773917,similar
BOLEMVN,JYEUHAIR,0.427688,similar
BOLEMVN,KOFS,0.469319,similar
BOLEMVN,MOHA LA SQUALE,0.432359,similar
BOLEMVN,STILL FRESH,0.751273,similar
BOLEMVN,THEODORT,0.562736,similar
BOLEMVN,TRIANGLE DES BERMUDES,0.425837,similar
BOLEMVN,VEGEDREAM,0.596831,similar
BOLEMVN,YG PABLO,0.805706,similar
BOLEMVN,YL,0.475052,similar
BOLEMVN,ZEG P,0.524938,similar
BOLEMVN,ZOKUSH,0.482809,similar
A2H,SQUIDJI,1.881939,similar
A2H,JOK'AIR,1.451966,similar
A2H,DAMSO,0.760697,similar
A2H,ISHA,0.70272,similar
A2H,LUIDJI,0.700151,similar
A2H,S-CREW,0.695673,similar
A2H,DISIZ,0.629805,similar
A2H,DOUMS,0.614562,similar
A2H,DEEN BURBIGO,0.6022,similar
A2H,NEPAL,0.548208,similar
A2H,ASHH,0.7329,similar
A2H,JYEUHAIR,0.569767,similar
A2H,KAZA,0.484481,similar
A2H,LIVAI,0.587759,similar
A2H,LORD ESPERANZA,0.565707,similar
A2H,NUSKY,0.441127,similar
A2H,PRIME,0.881116,similar
A2H,RILES,0.451929,similar
A2H,STILL FRESH,0.515738,similar
SQUIDJI,ASHH,0.67109,similar
SQUIDJI,JOK'AIR,1.135705,similar
SQUIDJI,LIVAI,0.638702,similar
SQUIDJI,NUSKY,0.507534,similar
SQUIDJI,LUIDJI,0.685807,similar
SQUIDJI,DOUMS,0.611458,similar
SQUIDJI,DAMSO,0.57164,similar
SQUIDJI,DISIZ,0.51561,similar
SQUIDJI,B.B. JACQUES,0.511389,similar
SQUIDJI,WALLACE CLEAVER,0.479487,similar
SQUIDJI,BEKAR,0.476825,similar
SQUIDJI,NEPAL,0.453785,similar
SQUIDJI,YVNNIS,0.442317,similar
SQUIDJI,YG PABLO,0.630741,similar
JOK'AIR,AMK,0.600267,similar
JOK'AIR,ASHH,1.0,similar
JOK'AIR,DJ KAWEST,0.412096,similar
JOK'AIR,DOUMS,0.967674,similar
JOK'AIR,FAVE,0.968636,similar
JOK'AIR,H.E.M,0.493716,similar
JOK'AIR,HATIK,0.72401,similar
JOK'AIR,DAMSO,0.956044,similar
JOK'AIR,LUIDJI,1.361596,similar
JOK'AIR,MADEINPARIS,1.621095,similar
JOK'AIR,S-CREW,0.563096,similar
JOK'AIR,LIVAI,0.492229,similar
JOK'AIR,PONKO,0.670451,similar
JOK'AIR,THEODORT,0.601145,similar
JOK'AIR,YG PABLO,0.739464,similar
JOK'AIR,ZEG P,0.630105,similar
DAMSO,ASHH,0.655572,similar
DAMSO,CHILLA,0.613815,similar
DAMSO,LUIDJI,1.472697,similar
DAMSO,S-CREW,1.003849,similar
DAMSO,DOUMS,1.037291,similar
DAMSO,LEFA,1.420945,similar
DAMSO,DISIZ,1.313523,similar
DAMSO,MISTER V,1.26673,similar
DAMSO,WALLACE CLEAVER,0.407683,similar
DAMSO,ROUNHAA,0.404175,similar
DAMSO,DJANGO,0.578994,similar
DAMSO,FAVE,0.409707,similar
DAMSO,H.E.M,0.467388,similar
DAMSO,HAYCE LEMSI,0.451798,similar
DAMSO,KALASH,0.51672,similar
DAMSO,KRISY,0.855211,similar
DAMSO,NEPAL,0.660475,similar
DAMSO,PNL,0.863977,similar
DAMSO,PONKO,0.468493,similar
DAMSO,PRIME,0.862553,similar
DAMSO,RILES,0.607451,similar
DAMSO,THEODORT,0.649493,similar
DAMSO,WIZTHEMC,0.617968,similar
DAMSO,YG PABLO,0.719673,similar
DAMSO,YOURI,0.590855,similar
DAMSO,ZOLA,0.739192,similar
ISHA,CABALLERO,1.0998199999999998,similar
ISHA,DEEN BURBIGO,1.059751,similar
ISHA,DISIZ,0.931235,similar
ISHA,DOUMS,0.442735,similar
ISHA,GUIZMO,0.739909,similar
ISHA,LIMSA D'AULNAY,2.0,similar
ISHA,JEANJASS,1.505323,similar
ISHA,INFINIT',0.684866,similar
ISHA,MAIRO,0.660474,similar
ISHA,JUNGLE JACK,0.631841,similar
ISHA,PRINCE WALY,0.441972,similar
ISHA,JEWEL USAIN,0.423378,similar
ISHA,KRISY,0.635805,similar
ISHA,LE RAT LUCIANO,0.498097,similar
ISHA,NEPAL,1.095024,similar
LUIDJI,ASHH,0.717867,similar
LUIDJI,BEKAR,0.435926,similar
LUIDJI,DISIZ,1.4241510000000002,similar
LUIDJI,DOUMS,0.9042870000000001,similar
LUIDJI,GROS MO,0.479512,similar
LUIDJI,H.E.M,0.447693,similar
LUIDJI,JYEUHAIR,0.461689,similar
LUIDJI,LEFA,0.501027,similar
LUIDJI,LIVAI,0.429476,similar
LUIDJI,NEPAL,1.8558189999999999,similar
LUIDJI,MADEINPARIS,1.4397250000000001,similar
LUIDJI,PRINCE WALY,0.538228,similar
LUIDJI,WALLACE CLEAVER,0.522053,similar
LUIDJI,S-CREW,0.478409,similar
LUIDJI,ROUNHAA,0.450364,similar
LUIDJI,JEWEL USAIN,0.41972,similar
LUIDJI,YVNNIS,0.403254,similar
LUIDJI,THEODORT,0.550111,similar
LUIDJI,YG PABLO,0.617587,similar
S-CREW,ASHH,0.715252,similar
S-CREW,DEEN BURBIGO,1.062689,similar
S-CREW,DISIZ,0.614057,similar
S-CREW,DJANGO,0.692644,similar
S-CREW,DOUMS,1.648342,similar
S-CREW,LEFA,1.0,similar
S-CREW,MADEINPARIS,0.516252,similar
S-CREW,NEPAL,1.896427,similar
S-CREW,ZEG P,0.466606,similar
DISIZ,BEKAR,1.192262,similar
DISIZ,CHILLA,0.768606,similar
DISIZ,DIAM'S,0.497167,similar
DISIZ,NEPAL,1.379554,similar
DISIZ,ROUNHAA,0.644585,similar
DISIZ,WALLACE CLEAVER,0.639146,similar
DISIZ,YVNNIS,0.624123,similar
DISIZ,PRINCE WALY,0.622209,similar
DISIZ,JEWEL USAIN,0.592461,similar
DISIZ,GP EXPLORER,1.0,similar
DISIZ,LORD ESPERANZA,0.674014,similar
DISIZ,PNL,0.456286,similar
DISIZ,RILES,0.45744,similar
DISIZ,WIZTHEMC,0.534309,similar
DISIZ,YOURI,0.455269,similar
DOUMS,ASHH,0.582881,similar
DOUMS,DEEN BURBIGO,0.685025,similar
DOUMS,NEPAL,2.217379,similar
DOUMS,CABALLERO,0.575552,similar
DOUMS,MADEINPARIS,1.08542,similar
DOUMS,JEANJASS,0.441558,similar
DOUMS,KRISY,1.249885,similar
DOUMS,PRINCE WALY,0.434571,similar
DOUMS,DTF,0.67774,similar
DOUMS,GIANNI,0.432133,similar
DOUMS,JYEUHAIR,0.440927,similar
DOUMS,KAZA,0.469022,similar
DOUMS,LORD ESPERANZA,0.559587,similar
DOUMS,PNL,0.450995,similar
DOUMS,STILL FRESH,0.527782,similar
DOUMS,YG PABLO,0.633323,similar
DOUMS,YOURI,0.489463,similar
DEEN BURBIGO,BEKAR,0.443352,similar
DEEN BURBIGO,CABALLERO,0.741125,similar
DEEN BURBIGO,INFINIT',0.637116,similar
DEEN BURBIGO,NEPAL,1.292194,similar
DEEN BURBIGO,PRINCE WALY,0.573533,similar
DEEN BURBIGO,JUNGLE JACK,0.531393,similar
DEEN BURBIGO,LIMSA D'AULNAY,0.9425870000000001,similar
DEEN BURBIGO,GROS MO,1.22997,similar
DEEN BURBIGO,JEWEL USAIN,0.440716,similar
DEEN BURBIGO,WALLACE CLEAVER,0.427531,similar
DEEN BURBIGO,MAIRO,0.413018,similar
DEEN BURBIGO,B.B. JACQUES,0.412027,similar
DEEN BURBIGO,DJANGO,0.739437,similar
DEEN BURBIGO,GUIZMO,0.761757,similar
DEEN BURBIGO,LORD ESPERANZA,0.741004,similar
NEPAL,ASHH,0.613528,similar
NEPAL,BEKAR,1.0550760000000001,similar
NEPAL,DJANGO,0.570572,similar
NEPAL,LIVAI,0.484011,similar
NEPAL,WALLACE CLEAVER,1.5488659999999999,similar
NEPAL,B.B. JACQUES,1.071509,similar
NEPAL,ROUNHAA,0.579339,similar
NEPAL,YVNNIS,0.553402,similar
NEPAL,JUNGLE JACK,0.553275,similar
NEPAL,CABALLERO,0.467412,similar
NEPAL,MAIRO,0.46513,similar
NEPAL,THEODORT,0.586046,similar
DJ ERISE,ELAMS,1.324735,similar
ELAMS,L'ALLEMAND,0.882225,similar
ELAMS,FABABY,0.525381,similar
ELAMS,LA FAMAX,1.0,similar
VIANNEY,CORNEILLE,0.543129,similar
VIANNEY,JUNGELI,0.438024,similar
VIANNEY,KEEN'V,0.487749,similar
VIANNEY,KENDJI GIRAC,1.7222650000000002,similar
VIANNEY,M POKORA,0.634177,similar
VIANNEY,M. POKORA,1.138957,similar
VIANNEY,NASSI,0.466557,similar
VIANNEY,PIERRE GARNIER,1.524203,similar
VIANNEY,RIDSA,0.528835,similar
VIANNEY,SOPRANO,1.235208,similar
PIERRE GARNIER,AMIR,1.337926,similar
PIERRE GARNIER,CORNEILLE,0.681752,similar
PIERRE GARNIER,HATIK,0.692937,similar
PIERRE GARNIER,JUNGELI,0.467981,similar
PIERRE GARNIER,KEEN'V,0.535012,similar
PIERRE GARNIER,KENDJI GIRAC,1.298818,similar
PIERRE GARNIER,M POKORA,0.936744,similar
PIERRE GARNIER,M. POKORA,1.4965899999999999,similar
PIERRE GARNIER,MC MENOR JP,0.496409,similar
PIERRE GARNIER,NASSI,0.413388,similar
PIERRE GARNIER,RIDSA,1.1666210000000001,similar
PIERRE GARNIER,TAL,0.489068,similar
NIRO,BRAMSITO,0.656272,similar
NIRO,BRULUX,0.733005,similar
NIRO,DADI,0.706914,similar
NIRO,DJ KAYZ,0.729219,similar
NIRO,GUIZMO,0.751431,similar
NIRO,HAYCE LEMSI,0.75531,similar
NIRO,HMZ,0.410469,similar
NIRO,LARTISTE,0.675275,similar
NIRO,MISTER YOU,1.277552,similar
NIRO,NAHIR,1.456729,similar
NIRO,NIAKS,0.609031,similar
NIRO,MAC TYER,0.48821,similar
NIRO,SADEK,1.271895,similar
NIRO,STILL FRESH,1.321165,similar
NIRO,VEN1,0.54488,similar
NIRO,ZKR,0.906605,similar
NAHIR,BOUSS,0.460875,similar
NAHIR,DJ HAMIDA,0.862113,similar
NAHIR,DJ LESKA,0.451538,similar
NAHIR,DJANGO,1.304421,similar
NAHIR,GIANNI,0.556451,similar
NAHIR,HMZ,0.410496,similar
NAHIR,JKSN,0.678255,similar
NAHIR,KOFS,0.662536,similar
NAHIR,KPOINT,0.490218,similar
NAHIR,LYNA MAHYEM,0.415748,similar
NAHIR,MOHA LA SQUALE,0.422415,similar
NAHIR,MAC TYER,0.615854,similar
NAHIR,NIAKS,0.514498,similar
NAHIR,YL,0.553026,similar
NAHIR,ZKR,0.746977,similar
LARTISTE,BLACK M,1.451684,similar
LARTISTE,BRAMSITO,1.474558,similar
LARTISTE,DADI,0.480574,similar
LARTISTE,DIAM'S,0.613304,similar
LARTISTE,DJ LESKA,0.583373,similar
LARTISTE,HATIK,1.393435,similar
LARTISTE,KEEN'V,1.08803,similar
LARTISTE,KOFS,0.476872,similar
LARTISTE,L'ALGERINO,3.0,similar
LARTISTE,SEXION D'ASSAUT,0.770255,similar
LARTISTE,LYNA MAHYEM,1.669941,similar
LARTISTE,SOPRANO,1.267946,similar
LARTISTE,STILL FRESH,1.761854,similar
LARTISTE,MISTER YOU,1.201928,similar
LARTISTE,RIDSA,1.21876,similar
LARTISTE,LOGOBI GT,0.625782,similar
LARTISTE,MATT,0.789391,similar
LARTISTE,NASSI,0.785334,similar
LARTISTE,ZAHO,0.50894,similar
MISTER YOU,BRULUX,1.0,similar
MISTER YOU,HAYCE LEMSI,1.3304360000000002,similar
MISTER YOU,KPOINT,0.403647,similar
MISTER YOU,L'ALGERINO,0.84619,similar
MISTER YOU,LYNA MAHYEM,0.512037,similar
MISTER YOU,STILL FRESH,1.229375,similar
MISTER YOU,MAC TYER,0.414878,similar
MISTER YOU,NIAKS,0.495705,similar
MISTER YOU,PONKO,0.46263,similar
ZOLA,AMK,0.777575,similar
ZOLA,BRULUX,0.677779,similar
ZOLA,H.E.M,0.618423,similar
ZOLA,LA MANO 1.9,0.545742,similar
ZOLA,MC MENOR JP,0.464719,similar
ZOLA,PONKO,0.742673,similar
ZOLA,YG PABLO,0.65945,similar
L'ALGERINO,DJ HAMIDA,1.0,similar
L'ALGERINO,KOFS,1.2470729999999999,similar
L'ALGERINO,SEXION D'ASSAUT,0.97044,similar
L'ALGERINO,BRAMSITO,0.933678,similar
L'ALGERINO,LYNA MAHYEM,1.4374989999999999,similar
L'ALGERINO,MARWA LOUD,0.496545,similar
SEXION D'ASSAUT,BLACK M,0.96929,similar
SEXION D'ASSAUT,DIAM'S,0.955897,similar
SEXION D'ASSAUT,DJ LESKA,0.43823,similar
SEXION D'ASSAUT,DTF,0.72277,similar
SEXION D'ASSAUT,H.E.M,0.578505,similar
SEXION D'ASSAUT,HATIK,0.802723,similar
SEXION D'ASSAUT,KEEN'V,0.462505,similar
SEXION D'ASSAUT,KENDJI GIRAC,0.430222,similar
SEXION D'ASSAUT,LOGOBI GT,0.622145,similar
SEXION D'ASSAUT,MANAU,0.594158,similar
SEXION D'ASSAUT,RIDSA,0.532914,similar
SEXION D'ASSAUT,RILES,0.509696,similar
SEXION D'ASSAUT,SOPRANO,0.712516,similar
SEXION D'ASSAUT,TRIANGLE DES BERMUDES,0.430741,similar
SEXION D'ASSAUT,WIZTHEMC,0.552128,similar
SEXION D'ASSAUT,ZAHO,0.744614,similar
JUNGLE JACK,CABALLERO,0.531588,similar
JUNGLE JACK,GHOST KILLER TRACK,0.422965,similar
JUNGLE JACK,JEANJASS,0.673585,similar
JUNGLE JACK,KRISY,0.60878,similar
JUNGLE JACK,LIMSA D'AULNAY,0.514458,similar
JUNGLE JACK,SO LA LUNE,0.557658,similar
INFINIT',CABALLERO,0.403818,similar
INFINIT',JEANJASS,0.515701,similar
INFINIT',KRISY,0.553492,similar
INFINIT',LIMSA D'AULNAY,0.643349,similar
INFINIT',PNL,0.415765,similar
MAIRO,CABALLERO,0.428518,similar
MAIRO,GHOST KILLER TRACK,0.549407,similar
MAIRO,JEANJASS,0.537379,similar
MAIRO,KRISY,0.591588,similar
MAIRO,LIMSA D'AULNAY,0.407631,similar
MAIRO,PRIME,0.506263,similar
MAIRO,SO LA LUNE,0.479838,similar
JEANJASS,CABALLERO,2.0,similar
JEANJASS,LIMSA D'AULNAY,1.11017,similar
JEANJASS,PRINCE WALY,0.435406,similar
JEANJASS,KRISY,0.884391,similar
YVNNIS,BEKAR,0.538723,similar
YVNNIS,DAU,0.435732,similar
YVNNIS,GHOST KILLER TRACK,0.582136,similar
YVNNIS,MADEINPARIS,0.425307,similar
YVNNIS,SO LA LUNE,0.642946,similar
PRINCE WALY,GROS MO,0.455033,similar
PRINCE WALY,KRISY,0.837167,similar
PRINCE WALY,MADEINPARIS,0.466894,similar
PRINCE WALY,YOURI,0.65823,similar
ROUNHAA,BEKAR,0.577042,similar
ROUNHAA,GHOST KILLER TRACK,0.951802,similar
ROUNHAA,GIANNI,0.489145,similar
ROUNHAA,LIVAI,0.656292,similar
ROUNHAA,MADEINPARIS,0.598523,similar
ROUNHAA,SO LA LUNE,0.862932,similar
ROUNHAA,YOURI,0.999894,similar
KENDJI GIRAC,CORNEILLE,0.625322,similar
KENDJI GIRAC,HATIK,1.347386,similar
KENDJI GIRAC,KEEN'V,1.5866760000000002,similar
KENDJI GIRAC,M. POKORA,1.8388460000000002,similar
KENDJI GIRAC,RIDSA,1.719962,similar
KENDJI GIRAC,BLACK M,0.629711,similar
KENDJI GIRAC,COLONEL REYEL,0.471018,similar
KENDJI GIRAC,LOGOBI GT,0.493018,similar
KENDJI GIRAC,M POKORA,0.991114,similar
KENDJI GIRAC,NASSI,0.452798,similar
KENDJI GIRAC,TAL,0.617723,similar
KENDJI GIRAC,ZAHO,0.507829,similar
M. POKORA,BLACK M,0.955068,similar
M. POKORA,CHILLA,0.434572,similar
M. POKORA,CORNEILLE,0.590079,similar
M. POKORA,KEEN'V,1.695087,similar
M. POKORA,RIDSA,1.664714,similar
M. POKORA,SOPRANO,0.72892,similar
M. POKORA,TAL,1.134271,similar
M. POKORA,MATT,0.456395,similar
M. POKORA,ZAHO,0.612821,similar
ZAHO,CHILLA,0.474422,similar
ZAHO,CORNEILLE,1.4415580000000001,similar
ZAHO,DIAM'S,1.3944640000000001,similar
ZAHO,IMEN ES,1.773973,similar
ZAHO,LOGOBI GT,0.481421,similar
ZAHO,MARWA LOUD,0.413686,similar
ZAHO,MATT,0.614107,similar
ZAHO,NEJ,0.590665,similar
ZAHO,TAL,1.19855,similar
ZAHO,SOPRANO,0.723772,similar
ZAHO,KEEN'V,0.572568,similar
ZAHO,BLACK M,0.551805,similar
ZAHO,AYA NAKAMURA,0.524346,similar
ZAHO,RIDSA,0.520346,similar
ZAHO,COLONEL REYEL,0.502868,similar
ZAHO,HATIK,0.484208,similar
ZAHO,WEJDENE,0.480412,similar
AMK,DADI,1.0,similar
AMK,YORSSY,0.983829,similar
AMK,STARE DOBRE MAŁZENSTWO,0.90702,similar
AMK,FAVE,0.685679,similar
AMK,VEN1,0.635244,similar
AMK,LA MANO 1.9,0.607115,similar
AMK,R2,0.531252,similar
AMK,PONKO,0.62662,similar
DADI,MAC TYER,0.456158,similar
DADI,DAU,0.51796,similar
DADI,H.E.M,0.592346,similar
DADI,PONKO,0.661136,similar
DADI,YOURI,0.401141,similar
YORSSY,BOUSS,0.900857,similar
YORSSY,CHILY,0.646746,similar
YORSSY,DENDEN,0.534048,similar
YORSSY,DJ KAWEST,0.460994,similar
YORSSY,FAVE,1.138932,similar
YORSSY,H.E.M,0.447801,similar
YORSSY,JKSN,0.582569,similar
YORSSY,JYEUHAIR,0.748077,similar
YORSSY,KULTURR,0.459701,similar
YORSSY,LA MANO 1.9,0.541854,similar
YORSSY,NONO LA GRINTA,0.617754,similar
YORSSY,RNBOI,0.627955,similar
YORSSY,STILL FRESH,0.405656,similar
STARE DOBRE MAŁZENSTWO,H.E.M,0.589759,similar
STARE DOBRE MAŁZENSTWO,JKSN,0.661687,similar
STARE DOBRE MAŁZENSTWO,LA MANO 1.9,0.630059,similar
STARE DOBRE MAŁZENSTWO,PONKO,0.488325,similar
STARE DOBRE MAŁZENSTWO,VEN1,0.812686,similar
STARE DOBRE MAŁZENSTWO,ZKR,0.787905,similar
STARE DOBRE MAŁZENSTWO,ZOKUSH,0.566341,similar
FAVE,DJ KAWEST,0.429855,similar
FAVE,GP EXPLORER,0.611427,similar
FAVE,H.E.M,0.737395,similar
FAVE,LA MANO 1.9,0.627338,similar
FAVE,NONO LA GRINTA,0.558616,similar
FAVE,RNBOI,0.546675,similar
FAVE,THEODORT,0.619709,similar
FAVE,YG PABLO,0.609917,similar
FAVE,ZEG P,0.703663,similar
VEN1,BRULUX,0.942008,similar
VEN1,HMZ,0.436692,similar
VEN1,JKSN,1.745324,similar
VEN1,NIAKS,1.21398,similar
VEN1,BOUSS,0.88238,similar
VEN1,DJADJA & DINAZ,0.624358,similar
VEN1,ZKR,1.328402,similar
VEN1,ZOKUSH,0.450845,similar
LA MANO 1.9,DENDEN,0.637795,similar
LA MANO 1.9,GP EXPLORER,0.742562,similar
LA MANO 1.9,JKSN,1.590566,similar
LA MANO 1.9,KULTURR,0.413738,similar
LA MANO 1.9,NONO LA GRINTA,1.947063,similar
LA MANO 1.9,LA RVFLEUZE,1.76553,similar
LA MANO 1.9,R2,1.26547,similar
LA MANO 1.9,TIMAR,0.474173,similar
LA MANO 1.9,TKS 2G,0.437736,similar
LA MANO 1.9,ZOKUSH,0.414597,similar
R2,CHILY,0.673486,similar
R2,GP EXPLORER,0.740841,similar
R2,KULTURR,1.0,similar
R2,LA RVFLEUZE,1.269444,similar
R2,NONO LA GRINTA,1.6061480000000001,similar
R2,RNBOI,0.449413,similar
R2,TIMAR,0.852725,similar
R2,TKS 2G,0.542776,similar
R2,ZOKUSH,0.478582,similar
TKS 2G,GP EXPLORER,1.4348969999999999,similar
TKS 2G,PONKO,0.471638,similar
TKS 2G,DJ KAWEST,1.0,similar
TKS 2G,DJ LESKA,0.630186,similar
TKS 2G,TRIANGLE DES BERMUDES,0.561022,similar
TKS 2G,NONO LA GRINTA,0.469511,similar
DJ KAWEST,AYA NAKAMURA,1.046321,similar
DJ KAWEST,DENDEN,0.743304,similar
DJ KAWEST,DJ LESKA,1.843953,similar
DJ KAWEST,TRIANGLE DES BERMUDES,1.221007,similar
DJ KAWEST,LE CLUB,0.875974,similar
DJ KAWEST,GP EXPLORER,0.643328,similar
DJ KAWEST,KULTURR,0.434359,similar
GP EXPLORER,TRIANGLE DES BERMUDES,0.818836,similar
GP EXPLORER,NONO LA GRINTA,0.633161,similar
GP EXPLORER,BEKAR,0.608105,similar
VLADIMIR CAUCHEMAR,DJANGO,0.498911,similar
BEKAR,ASHH,0.590895,similar
BEKAR,WALLACE CLEAVER,0.652343,similar
BEKAR,THEODORT,1.175911,similar
BEKAR,B.B. JACQUES,0.439982,similar
BEKAR,JYEUHAIR,0.617897,similar
BEKAR,LIVAI,0.769587,similar
BEKAR,LORD ESPERANZA,0.716425,similar
BEKAR,NUSKY,0.508377,similar
BEKAR,YG PABLO,0.707319,similar
ASHH,MADEINPARIS,0.576979,similar
ASHH,YG PABLO,1.256398,similar
ASHH,PNL,0.488721,similar
MADEINPARIS,DAU,0.759835,similar
MADEINPARIS,PONKO,0.496823,similar
MADEINPARIS,YG PABLO,0.974057,similar
YG PABLO,THEODORT,0.636755,similar
PNL,MOHA LA SQUALE,0.455065,similar
PNL,PONKO,0.539248,similar
PNL,WIZTHEMC,0.437609,similar
AYA NAKAMURA,RONISIA,1.786337,similar
AYA NAKAMURA,WEJDENE,1.667361,similar
AYA NAKAMURA,CHILLA,0.534218,similar
AYA NAKAMURA,CORNEILLE,0.473578,similar
AYA NAKAMURA,DENDEN,0.796182,similar
AYA NAKAMURA,HATIK,0.665137,similar
AYA NAKAMURA,IMEN ES,0.63141,similar
AYA NAKAMURA,MARWA LOUD,1.0,similar
AYA NAKAMURA,NASSI,0.432242,similar
AYA NAKAMURA,NEJ,0.986126,similar
AYA NAKAMURA,RNBOI,0.515433,similar
RONISIA,DENDEN,0.646382,similar
RONISIA,MARWA LOUD,0.476286,similar
RONISIA,NEJ,0.569442,similar
RONISIA,WEJDENE,1.388846,similar
WEJDENE,CHILLA,0.463599,similar
WEJDENE,CORNEILLE,0.467433,similar
WEJDENE,DENDEN,0.516455,similar
WEJDENE,IMEN ES,1.359303,similar
WEJDENE,MARWA LOUD,1.271516,similar
