annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cert_level,cat_Singles,cat_Albums,cat_Videos,cat_Compilation
2023,11,6.674561391814426,1,0,26,5,0.23076923076923078,0.0006232082762059081,0,1,0,0,0
2024,2,6.530877627725885,2,1,33,5,0.42424242424242425,0.01246416552411816,0,1,0,0,0
2025,5,5.476463551931511,2,1,11,5,0.8181818181818182,0.029664713947401222,0,1,0,0,0
2025,6,5.318119993844216,1,0,1,0,0.0,0.0008724915866882712,0,1,0,0,0
2025,5,5.41610040220442,2,1,1,0,1.0,0.0013710582076529975,0,1,0,0,0
2025,7,5.176149732573829,1,0,4,5,0.25,0.0003739249657235448,0,1,0,0,0
2025,7,5.123963979403259,1,0,3,2,0.0,0.005982799451576717,0,1,0,0,0
2025,7,5.123963979403259,2,1,13,5,0.15384615384615385,0.0001246416552411816,0,1,0,0,0
2016,11,8.111328003286733,1,0,27,5,0.25925925925925924,0.035398230088495575,2,1,0,0,0
2019,6,7.77485576666552,2,1,6,5,0.5,0.035398230088495575,2,1,0,0,0
2020,1,7.692569648067906,2,1,22,5,0.5,0.0028667580705471767,2,1,0,0,0
2022,6,7.1770187659099,1,0,37,5,0.24324324324324326,0.0002492833104823632,2,1,0,0,0
2018,10,7.876638460975463,1,0,2,5,0.0,0.035398230088495575,5,1,0,0,0
2019,12,7.698936199813447,1,0,11,5,0.18181818181818182,0.02492833104823632,5,1,0,0,0
2018,12,7.853993087224244,2,1,32,5,0.125,0.0014956998628941791,5,1,0,0,0
2018,11,7.86480400332846,2,1,21,6,0.047619047619047616,0.019693381528106693,5,1,0,0,0
2021,7,7.3938782901077555,2,1,18,5,0.16666666666666666,0.013710582076529976,5,1,0,0,0
2021,12,7.29776828253138,2,1,2,5,0.5,0.0001246416552411816,5,1,0,0,0
2023,7,6.782192056006791,2,1,9,5,0.2222222222222222,0.000997133241929453,5,1,0,0,0
2025,4,5.556828061699537,1,0,37,5,0.24324324324324326,0.0034899663467530847,5,1,0,0,0
2017,4,8.061802274538348,1,0,4,2,0.0,0.035398230088495575,2,0,1,0,0
2025,9,4.653960350157523,1,0,22,5,0.0,0.0001246416552411816,2,0,1,0,0
2017,8,8.021256180143997,1,0,40,5,0.225,0.019693381528106693,3,0,1,0,0
2018,10,7.870165946469845,1,0,6,2,0.16666666666666666,0.005110307864888446,0,0,1,0,0
2022,10,7.051855622955894,1,0,2,5,0.0,0.0004985666209647265,0,0,1,0,0
2021,5,7.422373700986824,1,0,25,5,0.0,0.008724915866882713,0,0,1,0,0
2025,3,5.634789603169249,1,0,9,5,0.1111111111111111,0.029664713947401222,0,0,1,0,0
2025,9,4.653960350157523,1,0,2,2,0.0,0.0001246416552411816,0,0,1,0,0
2025,11,3.912023005428146,1,0,6,5,0.16666666666666666,0.029664713947401222,0,0,1,0,0
2017,8,8.018954683155718,1,0,40,5,0.225,0.019693381528106693,2,1,0,0,0
2021,6,7.409741954080923,1,0,1,2,0.0,0.01246416552411816,2,1,0,0,0
2024,12,5.934894195619588,2,1,40,5,0.125,0.000997133241929453,2,1,0,0,0
2020,11,7.529406457837013,1,0,8,3,0.125,0.0007478499314470896,3,0,1,0,0
2024,7,6.249975242259483,1,0,9,5,0.2222222222222222,0.0011217748971706345,0,0,1,0,0
2025,11,3.7612001156935624,1,0,33,6,0.2727272727272727,0.0007478499314470896,2,0,1,0,0
2019,6,7.768956044538332,1,0,28,5,0.2857142857142857,0.0023681914495824507,0,1,0,0,0
2020,1,7.6760099320288875,1,0,7,5,0.0,0.00461174124392372,0,1,0,0,0
2020,9,7.553810852008231,2,1,1,0,1.0,0.0001246416552411816,0,1,0,0,0
2022,5,7.171656822768514,1,0,6,2,0.0,0.0007478499314470896,0,1,0,0,0
2022,8,7.10085190894405,1,0,1,0,0.0,0.0026174747600648134,0,1,0,0,0
2022,9,7.072421900537371,1,0,19,5,0.42105263157894735,0.002243549794341269,0,1,0,0,0
2022,10,7.050989447068045,1,0,4,5,0.0,0.029664713947401222,0,1,0,0,0
2023,10,6.663132695990803,1,0,19,5,0.05263157894736842,0.0017449831733765424,0,1,0,0,0
2024,9,6.095824562432225,1,0,1,2,0.0,0.035398230088495575,2,1,0,0,0
2024,11,6.0063531596017325,1,0,5,5,0.4,0.0004985666209647265,2,1,0,0,0
2025,8,4.77912349311153,2,1,20,5,0.55,0.01246416552411816,2,1,0,0,0
2017,12,7.974532844130228,1,0,2,5,0.0,0.0002492833104823632,5,1,0,0,0
2019,7,7.763021309018518,1,0,50,7,0.0,0.004487099588682538,5,1,0,0,0
2021,6,7.405495663199472,1,0,1,5,0.0,0.013710582076529976,5,1,0,0,0
2023,12,6.60934924316738,2,1,22,5,0.5,0.0028667580705471767,5,1,0,0,0
2024,5,6.375024819828097,1,0,10,5,0.3,0.035398230088495575,5,1,0,0,0
2024,8,6.180016653652572,2,1,20,5,0.55,0.01246416552411816,5,1,0,0,0
2024,10,6.040254711277414,1,0,2,5,0.0,0.035398230088495575,5,1,0,0,0
2025,1,5.831882477283517,1,0,11,5,0.2727272727272727,0.0012464165524118161,5,1,0,0,0
2019,6,7.7752758464868625,1,0,5,2,0.4,0.035398230088495575,0,0,1,0,0
2020,12,7.506591780070841,1,0,5,5,0.4,0.0001246416552411816,0,0,1,0,0
2024,8,6.19644412779452,1,0,11,5,0.8181818181818182,0.029664713947401222,0,0,1,0,0
2025,11,3.044522437723423,1,0,40,5,0.225,0.0002492833104823632,0,0,1,0,0
2023,1,6.96979066990159,1,0,29,5,0.0,0.002243549794341269,3,0,1,0,0
2023,9,6.716594773520978,1,0,4,5,0.0,0.005110307864888446,2,0,1,0,0
2025,6,5.1647859739235145,1,0,15,2,0.13333333333333333,0.0012464165524118161,2,0,1,0,0
2024,6,6.315358001522335,1,0,3,5,0.0,0.029664713947401222,4,0,1,0,0
2018,2,7.959625305098115,1,0,20,5,0.15,0.01171631559267107,0,1,0,0,0
2017,12,7.98139158158007,1,0,1,0,0.0,0.004736382899164901,0,1,0,0,0
2020,12,7.506591780070841,1,0,6,5,0.0,0.01171631559267107,0,1,0,0,0
2021,7,7.383989457978509,1,0,14,5,0.35714285714285715,0.013710582076529976,0,1,0,0,0
2021,11,7.298445101508147,2,1,1,0,1.0,0.035398230088495575,0,1,0,0,0
2021,11,7.29776828253138,1,0,1,0,0.0,0.0014956998628941791,0,1,0,0,0
2022,6,7.138866999945524,2,1,2,0,0.5,0.001869624828617724,0,1,0,0,0
2022,7,7.133295954896068,2,1,22,5,0.5,0.0028667580705471767,0,1,0,0,0
2022,8,7.099201743553092,2,1,22,5,0.5,0.0007478499314470896,0,1,0,0,0
2023,2,6.92951677076365,1,0,15,2,0.13333333333333333,0.0012464165524118161,0,1,0,0,0
2023,3,6.90875477931522,1,0,37,5,0.24324324324324326,0.0034899663467530847,0,1,0,0,0
2022,10,7.045776576879511,1,0,8,4,0.0,0.009846690764053347,0,1,0,0,0
2021,12,7.273786317844895,2,1,4,2,0.5,0.0002492833104823632,0,1,0,0,0
2022,12,6.983789965258135,1,0,17,5,0.11764705882352941,0.0011217748971706345,0,1,0,0,0
2023,4,6.851184927493743,1,0,11,5,0.18181818181818182,0.0012464165524118161,0,1,0,0,0
2023,8,6.725033642166843,2,1,10,5,0.3,0.019693381528106693,0,1,0,0,0
2023,10,6.637258031284457,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2024,3,6.436150368369428,2,1,1,0,1.0,0.005608874485853172,0,1,0,0,0
2016,8,8.132118772955806,1,0,2,4,0.0,0.004861024554406083,0,1,0,0,0
2024,4,6.376726947898627,1,0,22,5,0.045454545454545456,0.035398230088495575,0,1,0,0,0
2024,6,6.249975242259483,1,0,19,5,0.0,0.035398230088495575,0,1,0,0,0
2024,9,6.102558594613569,1,0,29,5,0.0,0.00461174124392372,0,1,0,0,0
2024,9,6.073044534100405,1,0,19,5,0.42105263157894735,0.0008724915866882712,0,1,0,0,0
2024,10,6.0473721790462776,1,0,1,0,0.0,0.035398230088495575,0,1,0,0,0
2024,12,5.857933154483459,1,0,20,5,0.4,0.0034899663467530847,0,1,0,0,0
2025,7,4.997212273764115,2,1,13,6,0.5384615384615384,0.0003739249657235448,0,1,0,0,0
2016,10,8.113426639943654,2,1,17,5,0.058823529411764705,0.0004985666209647265,2,1,0,0,0
2021,3,7.454141078146678,1,0,2,2,0.0,0.0002492833104823632,2,1,0,0,0
2021,10,7.312553498102598,1,0,1,2,0.0,0.0017449831733765424,2,1,0,0,0
2021,12,7.273786317844895,1,0,3,5,0.0,0.0003739249657235448,2,1,0,0,0
2024,9,6.063785208687608,1,0,14,5,0.0,0.0017449831733765424,2,1,0,0,0
2024,9,6.091309882077698,3,1,19,5,0.42105263157894735,0.0008724915866882712,2,1,0,0,0
2017,5,8.040768994367578,1,0,10,5,0.0,0.0004985666209647265,2,1,0,0,0
2025,7,4.941642422609304,2,1,22,5,0.5,0.0028667580705471767,2,1,0,0,0
2019,3,7.798112628829788,1,0,23,5,0.043478260869565216,0.035398230088495575,5,1,0,0,0
2021,5,7.406103381237015,1,0,19,5,0.42105263157894735,0.0001246416552411816,5,1,0,0,0
2023,6,6.805722553416985,1,0,3,5,0.3333333333333333,0.0002492833104823632,5,1,0,0,0
2023,10,6.635946555686647,1,0,19,5,0.05263157894736842,0.0017449831733765424,5,1,0,0,0
2024,1,6.520621127558696,1,0,42,5,0.19047619047619047,0.005608874485853172,5,1,0,0,0
2024,11,5.934894195619588,1,0,112,5,0.125,0.010345257385018073,5,1,0,0,0
2024,12,5.860786223465865,2,1,17,5,0.5882352941176471,0.0006232082762059081,5,1,0,0,0
2025,5,5.153291594497779,2,1,5,5,0.4,0.0004985666209647265,5,1,0,0,0
2020,2,7.649692623711514,1,0,1,0,0.0,0.008724915866882713,0,1,0,0,0
2017,3,8.061486866871327,1,0,54,5,0.14814814814814814,0.004861024554406083,0,1,0,0,0
2019,11,7.68662133494462,1,0,4,5,0.0,0.0014956998628941791,0,1,0,0,0
2018,11,7.848543482456679,1,0,6,2,0.0,0.0008724915866882712,0,1,0,0,0
2018,11,7.845807502637805,2,1,33,6,0.2727272727272727,0.0007478499314470896,0,1,0,0,0
2022,6,7.133295954896068,1,0,6,2,0.16666666666666666,0.005608874485853172,0,1,0,0,0
2023,5,6.821107472256465,1,0,6,2,0.6666666666666666,0.0008724915866882712,0,1,0,0,0
2023,6,6.774223886357614,2,1,1,0,1.0,0.0026174747600648134,0,1,0,0,0
2023,6,6.775366090936392,3,1,1,0,1.0,0.0012464165524118161,0,1,0,0,0
2023,10,6.646390514847729,1,0,2,0,0.0,0.0012464165524118161,0,1,0,0,0
2024,4,6.380122536899765,3,1,1,0,1.0,0.0024928331048236323,0,1,0,0,0
2024,6,6.263398262591624,1,0,5,5,0.0,0.0006232082762059081,0,1,0,0,0
2025,1,5.746203190540153,1,0,11,5,0.2727272727272727,0.0012464165524118161,0,1,0,0,0
2025,3,5.442417710521793,1,0,1,0,0.0,0.0017449831733765424,0,1,0,0,0
2019,4,7.781138509845015,1,0,26,5,0.23076923076923078,0.01171631559267107,2,1,0,0,0
2019,7,7.751045117971802,1,0,40,5,0.125,0.019693381528106693,2,1,0,0,0
2019,10,7.701652362642226,1,0,32,5,0.125,0.0014956998628941791,2,1,0,0,0
2016,5,8.154500175151941,1,0,48,5,0.020833333333333332,0.0026174747600648134,2,1,0,0,0
2021,9,7.325807502595773,1,0,20,5,0.4,0.0034899663467530847,2,1,0,0,0
2023,8,6.693323668269949,1,0,19,5,0.0,0.005110307864888446,2,1,0,0,0
2024,6,6.263398262591624,1,0,4,5,0.0,0.035398230088495575,2,1,0,0,0
2023,10,6.637258031284457,1,0,11,5,0.2727272727272727,0.0012464165524118161,2,1,0,0,0
2025,7,4.727387818712341,2,1,17,5,0.5882352941176471,0.0006232082762059081,2,1,0,0,0
2017,7,8.018954683155718,3,1,4,5,1.0,0.029664713947401222,5,1,0,0,0
2019,1,7.823645930834952,2,1,1,5,1.0,0.029664713947401222,5,1,0,0,0
2019,4,7.790282380703483,1,0,50,7,0.0,0.004487099588682538,5,1,0,0,0
2016,12,8.092239406724211,1,0,37,6,0.2972972972972973,0.0007478499314470896,5,1,0,0,0
2020,3,7.639642287858013,1,0,8,5,0.0,0.006855291038264988,5,1,0,0,0
2020,10,7.522400231387125,2,1,19,5,0.3684210526315789,0.01171631559267107,5,1,0,0,0
2022,5,7.138866999945524,2,1,19,5,0.42105263157894735,0.002243549794341269,5,1,0,0,0
2025,6,4.941642422609304,1,0,2,2,0.0,0.035398230088495575,2,0,1,0,0
2025,10,3.5553480614894135,1,0,22,5,0.045454545454545456,0.035398230088495575,2,0,1,0,0
2017,7,8.016647877057803,1,0,17,5,0.11764705882352941,0.0011217748971706345,0,0,1,0,0
2023,4,6.836259277277067,1,0,5,0,0.6,0.005982799451576717,0,0,1,0,0
2025,1,5.707110264748875,1,0,10,5,0.0,0.0004985666209647265,0,0,1,0,0
2025,4,5.3471075307174685,1,0,14,5,0.35714285714285715,0.0003739249657235448,0,0,1,0,0
2025,5,5.209486152841421,1,0,15,6,0.0,0.013835223731771158,0,0,1,0,0
2025,5,5.081404364984463,1,0,5,5,0.0,0.0006232082762059081,0,0,1,0,0
2020,11,7.506591780070841,1,0,40,5,0.225,0.019693381528106693,4,0,1,0,0
2018,2,7.947325027016463,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2020,1,7.649692623711514,1,0,1,0,0.0,0.0007478499314470896,0,1,0,0,0
2018,11,7.845807502637805,2,1,6,5,0.6666666666666666,0.035398230088495575,0,1,0,0,0
2020,11,7.496097345175956,1,0,9,5,0.1111111111111111,0.0002492833104823632,0,1,0,0,0
2020,11,7.4949862339505335,2,1,3,2,1.0,0.006855291038264988,0,1,0,0,0
2020,12,7.491087593534876,1,0,17,5,0.11764705882352941,0.01246416552411816,0,1,0,0,0
2021,3,7.438971592395862,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2022,11,6.982862751468942,1,0,2,2,0.0,0.0026174747600648134,0,1,0,0,0
2022,12,6.952728644624869,1,0,1,0,0.0,0.006855291038264988,0,1,0,0,0
2023,1,6.937314081223682,1,0,5,2,0.0,0.0034899663467530847,0,1,0,0,0
2023,4,6.839476438228843,1,0,5,5,0.0,0.005982799451576717,0,1,0,0,0
2023,6,6.773080375655535,1,0,11,5,0.2727272727272727,0.01246416552411816,0,1,0,0,0
2024,5,6.280395838960195,2,1,9,5,0.5555555555555556,0.01632805683659479,0,1,0,0,0
2024,5,6.274762021241939,1,0,1,0,0.0,0.0003739249657235448,0,1,0,0,0
2024,9,6.028278520230698,1,0,7,5,0.0,0.0023681914495824507,0,1,0,0,0
2025,3,5.384495062789089,1,0,20,5,0.15,0.0006232082762059081,0,1,0,0,0
2025,3,5.384495062789089,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2025,4,5.313205979041787,3,1,37,5,0.24324324324324326,0.0004985666209647265,0,1,0,0,0
2025,4,5.313205979041787,1,0,37,5,0.24324324324324326,0.0034899663467530847,0,1,0,0,0
2025,5,5.123963979403259,2,1,1,0,1.0,0.0002492833104823632,0,1,0,0,0
2025,4,5.278114659230517,1,0,37,5,0.24324324324324326,0.0034899663467530847,0,1,0,0,0
2025,5,4.990432586778736,1,0,7,5,0.0,0.005982799451576717,0,1,0,0,0
2025,6,4.948759890378168,1,0,22,6,0.13636363636363635,0.0034899663467530847,0,1,0,0,0
2025,5,5.0369526024136295,1,0,1,0,0.0,0.029664713947401222,0,1,0,0,0
2025,6,4.941642422609304,2,1,1,0,1.0,0.006855291038264988,0,1,0,0,0
2025,6,4.836281906951478,1,0,1,0,0.0,0.035398230088495575,0,1,0,0,0
2025,6,4.836281906951478,1,0,2,2,0.0,0.035398230088495575,0,1,0,0,0
2020,3,7.623153068476902,1,0,6,5,0.5,0.035398230088495575,2,1,0,0,0
2023,1,6.90875477931522,2,1,40,5,0.225,0.019693381528106693,2,1,0,0,0
2023,1,6.915723448631314,2,1,17,5,0.23529411764705882,0.0026174747600648134,2,1,0,0,0
2025,2,5.472270673671475,1,0,3,5,0.0,0.0002492833104823632,2,1,0,0,0
2025,4,5.288267030694535,2,1,4,2,0.75,0.0002492833104823632,2,1,0,0,0
2020,9,7.529406457837013,1,0,8,5,0.125,0.029664713947401222,5,1,0,0,0
2020,11,7.503289630675082,2,1,1,5,1.0,0.005982799451576717,5,1,0,0,0
2022,12,6.950814768442584,1,0,1,5,0.0,0.0001246416552411816,5,1,0,0,0
2024,2,6.436150368369428,1,0,54,5,0.14814814814814814,0.004861024554406083,5,1,0,0,0
2020,10,7.510430556378006,1,0,4,0,0.25,0.0003739249657235448,0,0,1,0,0
2024,11,5.796057750765372,1,0,14,5,0.21428571428571427,0.0006232082762059081,3,0,1,0,0
2023,10,6.60934924316738,1,0,13,6,0.5384615384615384,0.0003739249657235448,2,0,1,0,0
2019,7,7.738923757439457,1,0,50,7,0.0,0.004487099588682538,5,1,0,0,0
2021,3,7.426549072397305,1,0,6,5,0.0,0.01246416552411816,5,1,0,0,0
2022,10,6.9957661563048505,1,0,1,5,0.0,0.029664713947401222,5,1,0,0,0
2025,5,4.990432586778736,1,0,20,5,0.55,0.01246416552411816,5,1,0,0,0
2025,2,5.501258210544727,1,0,2,5,0.0,0.0002492833104823632,5,1,0,0,0
2020,7,7.566828479208331,1,0,22,5,0.18181818181818182,0.004736382899164901,2,1,0,0,0
2020,1,7.656337166430183,1,0,8,5,0.125,0.035398230088495575,2,1,0,0,0
2018,2,7.942362237674335,1,0,20,5,0.15,0.01171631559267107,2,1,0,0,0
2018,11,7.829232537543592,1,0,12,5,0.3333333333333333,0.013835223731771158,2,1,0,0,0
2019,11,7.679251425953058,2,1,1,2,1.0,0.0006232082762059081,2,1,0,0,0
2018,3,7.922261058353247,1,0,87,5,0.25287356321839083,0.019693381528106693,2,1,0,0,0
2019,4,7.77485576666552,1,0,13,2,0.15384615384615385,0.0006232082762059081,2,1,0,0,0
2018,3,7.929846429742503,1,0,26,5,0.23076923076923078,0.0004985666209647265,2,1,0,0,0
2022,3,7.166265974133638,1,0,1,2,0.0,0.0002492833104823632,2,1,0,0,0
2023,4,6.813444599510896,1,0,4,5,0.0,0.035398230088495575,2,1,0,0,0
2025,3,5.37989735354046,2,1,22,5,0.5,0.0034899663467530847,2,1,0,0,0
2025,5,4.997212273764115,2,1,40,5,0.225,0.0002492833104823632,2,1,0,0,0
2025,7,4.584967478670572,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2018,1,7.947325027016463,1,0,14,5,0.14285714285714285,0.0004985666209647265,0,1,0,0,0
2020,8,7.533158807455563,1,0,42,5,0.19047619047619047,0.005608874485853172,0,1,0,0,0
2019,10,7.685703061234547,1,0,7,5,0.0,0.0003739249657235448,0,1,0,0,0
2018,12,7.823645930834952,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2018,10,7.845807502637805,1,0,12,4,0.0,0.008724915866882713,0,1,0,0,0
2022,5,7.133295954896068,2,1,11,5,0.2727272727272727,0.0012464165524118161,0,1,0,0,0
2022,6,7.110696122978827,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2018,9,7.8504931808711405,1,0,4,0,0.0,0.0003739249657235448,0,1,0,0,0
2023,9,6.60934924316738,1,0,1,0,0.0,0.006107441106817898,0,1,0,0,0
2023,10,6.5998704992128365,1,0,13,6,0.5384615384615384,0.0003739249657235448,0,1,0,0,0
2023,12,6.484635235635252,2,1,4,5,0.25,0.009846690764053347,0,1,0,0,0
2024,3,6.340359303727752,1,0,1,0,0.0,0.0034899663467530847,0,1,0,0,0
2024,5,6.267200548541362,1,0,5,5,0.0,0.0006232082762059081,0,1,0,0,0
2024,5,6.26530121273771,1,0,1,0,0.0,0.0003739249657235448,0,1,0,0,0
2024,7,6.1070228877422545,1,0,26,5,0.23076923076923078,0.0006232082762059081,0,1,0,0,0
2024,12,5.730099782973574,1,0,40,5,0.125,0.000997133241929453,0,1,0,0,0
2025,1,5.556828061699537,1,0,7,5,0.0,0.0023681914495824507,0,1,0,0,0
2018,1,7.939871576361883,1,0,6,2,0.5,0.02492833104823632,2,0,1,0,0
2020,11,7.491087593534876,1,0,4,2,0.0,0.0003739249657235448,2,0,1,0,0
2018,11,7.823645930834952,1,0,26,5,0.23076923076923078,0.01171631559267107,4,0,1,0,0
2018,3,7.9247959139564355,1,0,11,5,0.18181818181818182,0.035398230088495575,4,0,1,0,0
2018,4,7.906915488678587,1,0,12,5,0.5,0.035398230088495575,5,1,0,0,0
2022,5,7.1308988302963465,1,0,9,2,0.0,0.008724915866882713,0,1,0,0,0
2024,4,6.289715570908998,1,0,2,5,0.0,0.035398230088495575,5,1,0,0,0
2025,6,4.584967478670572,2,1,20,5,0.55,0.01246416552411816,5,1,0,0,0
2016,11,8.082402253926244,1,0,3,5,0.0,0.0003739249657235448,2,1,0,0,0
2018,3,7.9247959139564355,1,0,26,5,0.23076923076923078,0.0004985666209647265,2,1,0,0,0
2022,6,7.0825485693553,1,0,17,5,0.058823529411764705,0.0004985666209647265,2,1,0,0,0
2022,7,7.063903961472068,1,0,3,2,0.0,0.0003739249657235448,2,1,0,0,0
2023,7,6.690842277418564,2,1,2,2,1.0,0.035398230088495575,2,1,0,0,0
2024,9,5.934894195619588,1,0,27,5,0.25925925925925924,0.035398230088495575,2,1,0,0,0
2025,3,5.241747015059643,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2017,2,8.0507033814703,1,0,2,5,0.0,0.010220615729776892,0,1,0,0,0
2021,4,7.401231264413015,1,0,2,0,0.0,0.0002492833104823632,0,1,0,0,0
2021,2,7.430707082545968,1,0,22,5,0.045454545454545456,0.035398230088495575,0,1,0,0,0
2025,4,5.0369526024136295,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2022,7,7.069874128458572,1,0,22,5,0.5,0.0028667580705471767,5,0,1,0,0
2017,9,7.976595409316577,1,0,4,2,0.0,0.0013710582076529975,2,0,1,0,0
2024,9,5.877735781779639,1,0,22,6,0.13636363636363635,0.0034899663467530847,2,0,1,0,0
2025,3,5.170483995038151,1,0,20,5,0.15,0.0006232082762059081,2,0,1,0,0
2021,7,7.330405211844402,1,0,8,5,0.125,0.035398230088495575,0,0,1,0,0
2022,6,7.081708586105575,1,0,1,0,0.0,0.0001246416552411816,0,0,1,0,0
2025,8,3.332204510175204,1,0,3,0,0.0,0.004736382899164901,0,0,1,0,0
2020,1,7.6362696033793735,2,1,17,5,0.17647058823529413,0.005110307864888446,5,1,0,0,0
2017,4,8.034955024502159,1,0,40,5,0.125,0.01171631559267107,5,1,0,0,0
2017,9,7.983781068977451,2,1,87,5,0.25287356321839083,0.019693381528106693,5,1,0,0,0
2024,9,5.937536205082426,1,0,14,5,0.0,0.0017449831733765424,5,1,0,0,0
2017,4,8.03268487596762,2,1,10,5,0.3,0.035398230088495575,2,1,0,0,0
2019,3,7.769378609513984,1,0,3,2,0.0,0.035398230088495575,2,1,0,0,0
2023,6,6.716594773520978,1,0,1,2,0.0,0.0003739249657235448,2,1,0,0,0
2025,4,5.081404364984463,2,1,20,5,0.55,0.01246416552411816,2,1,0,0,0
2024,4,6.238324625039508,3,1,54,5,0.14814814814814814,0.004861024554406083,2,1,0,0,0
2016,5,8.13622555490846,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2025,4,5.049856007249537,1,0,6,2,0.6666666666666666,0.0008724915866882712,2,1,0,0,0
2017,9,7.976595409316577,1,0,5,5,0.0,0.029664713947401222,0,1,0,0,0
2019,12,7.649692623711514,1,0,8,5,0.25,0.019693381528106693,0,1,0,0,0
2016,7,8.117610746466228,1,0,63,6,0.09523809523809523,0.0013710582076529975,0,1,0,0,0
2017,9,7.976595409316577,1,0,4,0,0.0,0.0001246416552411816,0,1,0,0,0
2019,4,7.763021309018518,1,0,19,5,0.21052631578947367,0.0034899663467530847,0,1,0,0,0
2018,6,7.886081401775745,1,0,7,0,0.14285714285714285,0.035398230088495575,0,1,0,0,0
2016,11,8.074960359115858,1,0,1,0,0.0,0.0014956998628941791,0,1,0,0,0
2018,9,7.848543482456679,1,0,4,2,0.0,0.0003739249657235448,0,1,0,0,0
2021,3,7.401231264413015,1,0,40,5,0.125,0.000997133241929453,0,1,0,0,0
2021,5,7.362010551259734,2,1,3,5,1.0,0.035398230088495575,0,1,0,0,0
2022,5,7.108244139731541,1,0,2,0,0.0,0.004736382899164901,0,1,0,0,0
2022,5,7.107425474110705,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2022,9,6.9957661563048505,1,0,32,5,0.125,0.0014956998628941791,0,1,0,0,0
2024,5,6.150602768446279,1,0,1,0,0.0,0.0002492833104823632,0,1,0,0,0
2024,10,5.7745515455444085,3,1,4,5,1.0,0.029664713947401222,0,1,0,0,0
2025,7,4.143134726391533,1,0,6,2,0.0,0.0001246416552411816,0,1,0,0,0
2013,6,8.405143687607614,3,1,1,0,1.0,0.0001246416552411816,0,1,0,0,0
2023,11,6.51025834052315,2,1,4,0,0.5,0.006855291038264988,0,1,0,0,0
2022,11,6.923628628138427,2,1,9,5,0.1111111111111111,0.008724915866882713,0,1,0,0,0
2020,9,7.498315870766981,1,0,9,5,0.1111111111111111,0.0001246416552411816,0,1,0,0,0
2024,8,5.934894195619588,2,1,10,5,0.3,0.019693381528106693,0,1,0,0,0
2019,6,7.729735331385051,1,0,14,5,0.14285714285714285,0.0002492833104823632,2,1,0,0,0
2019,3,7.765993079407675,1,0,48,5,0.020833333333333332,0.0023681914495824507,2,1,0,0,0
2024,6,6.073044534100405,1,0,1,2,0.0,0.01246416552411816,2,1,0,0,0
2024,4,6.222576268071369,2,1,22,5,0.045454545454545456,0.035398230088495575,2,1,0,0,0
2019,4,7.76046702921342,1,0,6,2,0.0,0.035398230088495575,2,1,0,0,0
2017,10,7.965545573129992,1,0,2,2,0.0,0.029664713947401222,2,1,0,0,0
2018,6,7.876638460975463,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2018,6,7.875499292445208,1,0,1,5,0.0,0.0001246416552411816,5,1,0,0,0
2019,7,7.717351272185329,1,0,50,7,0.0,0.004487099588682538,2,1,0,0,0
2017,10,7.962067308753666,1,0,33,6,0.2727272727272727,0.00311604138102954,2,1,0,0,0
2022,2,7.171656822768514,2,1,20,5,0.15,0.0006232082762059081,2,1,0,0,0
2023,12,6.4457198193855785,2,1,112,5,0.125,0.010345257385018073,2,1,0,0,0
2024,6,6.093569770045136,2,1,1,2,1.0,0.0001246416552411816,2,1,0,0,0
2024,11,5.683579767338681,1,0,1,2,0.0,0.0023681914495824507,2,1,0,0,0
2025,4,4.990432586778736,1,0,22,6,0.13636363636363635,0.005982799451576717,2,1,0,0,0
2017,2,8.041091003708633,1,0,4,0,0.0,0.004736382899164901,0,1,0,0,0
2019,1,7.786551806428712,1,0,15,2,0.13333333333333333,0.019693381528106693,0,1,0,0,0
2020,1,7.622663951323595,1,0,2,0,0.0,0.0017449831733765424,0,1,0,0,0
2020,4,7.583756300707112,1,0,8,5,0.25,0.019693381528106693,0,1,0,0,0
2021,6,7.334981878871814,1,0,112,5,0.125,0.010345257385018073,0,1,0,0,0
2021,9,7.284134806195205,1,0,20,5,0.4,0.019693381528106693,0,1,0,0,0
2022,3,7.134093721192866,1,0,9,5,0.2222222222222222,0.0011217748971706345,0,1,0,0,0
2023,7,6.664409020350408,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2024,5,6.150602768446279,1,0,23,5,0.043478260869565216,0.035398230088495575,0,1,0,0,0
2024,11,5.638354669333745,2,1,11,5,0.18181818181818182,0.0001246416552411816,0,1,0,0,0
