annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cat_Singles,cat_Albums,cat_Videos,cat_Compilation,cert_level
0.15789473684210525,-0.3333333333333333,0.9080881987506784,0.0,0.0,0.05555555555555555,0.0,0.7222222222222221,1.975206611570248,0.0,1.0,0.0,0.0,3
0.3684210526315789,0.6666666666666666,0.5183981232540933,0.0,0.0,1.7777777777777777,0.0,0.8125,-0.30578512396694213,0.0,1.0,0.0,0.0,3
0.47368421052631576,0.3333333333333333,0.1689061272676978,0.0,0.0,1.1666666666666667,0.0,0.0,-0.06611570247933879,0.0,1.0,0.0,0.0,4
0.21052631578947367,-0.6666666666666666,0.8543822863019348,0.0,0.0,0.8333333333333334,0.0,0.2826086956521739,1.975206611570248,1.0,0.0,0.0,0.0,0
0.05263157894736842,-1.0,1.0302602790056727,0.0,0.0,-0.3333333333333333,-1.0,0.0,-0.14049586776859502,1.0,0.0,0.0,0.0,0
0.05263157894736842,-0.5,1.0160608018507038,0.0,0.0,0.1111111111111111,0.0,0.0,-0.32231404958677684,1.0,0.0,0.0,0.0,0
0.3157894736842105,-0.3333333333333333,0.6853179791716845,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,0.5371900826446281,1.0,0.0,0.0,0.0,0
0.3684210526315789,0.3333333333333333,0.5373830970015214,0.0,0.0,-0.2222222222222222,-1.6666666666666667,0.0,-0.09090909090909086,1.0,0.0,0.0,0.0,0
0.42105263157894735,0.16666666666666666,0.4016502995890883,1.0,1.0,-0.3333333333333333,0.0,6.5,1.975206611570248,1.0,0.0,0.0,0.0,0
0.42105263157894735,0.5,0.3647629547974459,0.0,0.0,0.6111111111111112,0.0,0.3421052631578947,-0.256198347107438,1.0,0.0,0.0,0.0,0
0.42105263157894735,0.5,0.3647629547974459,0.0,0.0,0.6111111111111112,0.0,0.3421052631578947,-0.256198347107438,1.0,0.0,0.0,0.0,0
0.47368421052631576,0.0,0.20099480160407848,0.0,0.0,-0.2777777777777778,-1.6666666666666667,0.0,-0.3471074380165289,1.0,0.0,0.0,0.0,0
0.47368421052631576,0.6666666666666666,0.10452337640077002,0.0,0.0,3.0555555555555554,0.3333333333333333,0.619047619047619,-0.1983471074380165,1.0,0.0,0.0,0.0,0
0.5263157894736842,-0.5,-0.04791225684688027,0.0,0.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.0,-0.18317911769631873,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.8333333333333334,-0.6002801323340048,1.0,1.0,0.6666666666666666,0.0,3.575,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.2631578947368421,-0.3333333333333333,0.7717076085711603,1.0,1.0,-0.2777777777777778,-1.6666666666666667,2.1666666666666665,-0.35537190082644626,1.0,0.0,0.0,0.0,0
0.47368421052631576,0.5,0.12322403718119558,0.0,0.0,1.6111111111111112,0.0,1.5810810810810811,-0.14049586776859502,1.0,0.0,0.0,0.0,0
0.05263157894736842,0.8333333333333334,0.9836966294430671,0.0,0.0,-0.2777777777777778,-1.0,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.3684210526315789,0.6666666666666666,0.511641281572387,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.3636363636363636,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.0,-0.1986298327449164,0.0,0.0,-0.3333333333333333,-1.0,3.25,-0.35537190082644626,1.0,0.0,0.0,0.0,0
0.5263157894736842,0.6666666666666666,-0.4708631921793008,1.0,1.0,1.3888888888888888,0.3333333333333333,1.7727272727272725,-0.32231404958677684,1.0,0.0,0.0,0.0,0
0.5263157894736842,-0.5,-0.08602635077195564,0.0,0.0,-0.3888888888888889,-1.6666666666666667,0.0,-0.16528925619834708,1.0,0.0,0.0,0.0,0
0.47368421052631576,-1.0,0.3155518523986922,0.0,0.0,1.8888888888888888,0.0,1.238095238095238,0.0,1.0,0.0,0.0,0.0,0
0.3684210526315789,-0.16666666666666666,0.566500325847465,0.0,0.0,-0.2777777777777778,0.0,2.1666666666666665,-0.30578512396694213,1.0,0.0,0.0,0.0,2
0.5789473684210527,-1.0,-0.7742641578352847,1.0,1.0,0.6666666666666666,0.0,3.575,-0.3636363636363636,1.0,0.0,0.0,0.0,2
