source,target,match
6IX9INE,Ski Mask the Slump God,0.390836
6IX9INE,Lil Mosey,0.386608
6IX9INE,DJ Khaled,0.380883
6IX9INE,Ayo & Teo,0.379485
6IX9INE,Tyga,0.37858
740 BOYZ,Culture Beat,1.0
740 BOYZ,Dr. Alban,0.791742
740 BOYZ,Reel 2 Real,0.752903
740 BOYZ,Captain Hollywood Project,0.743241
740 BOYZ,Ice MC,0.733686
740 BOYZ,Corona,0.669146
740 BOYZ,2 Unlimited,0.649046
740 BOYZ,Cappella,0.628971
740 BOYZ,Alex Party,0.614431
740 BOYZ,666,0.612584
740 BOYZ,Double You,0.61021
740 BOYZ,Mr. President,0.605154
740 BOYZ,Masterboy,0.576994
740 BOYZ,Technotronic,0.574923
740 BOYZ,Whigfield,0.56874
740 BOYZ,Captain Jack,0.541627
740 BOYZ,DJ Bobo,0.53713
740 BOYZ,T-Spoon,0.5191
740 BOYZ,Le Click,0.503747
740 BOYZ,Magic Affair,0.50222
740 BOYZ,The Outhere Brothers,0.492203
740 BOYZ,Real McCoy,0.485958
740 BOYZ,Alexia,0.482083
740 BOYZ,Haddaway,0.476943
740 BOYZ,E-Rotic,0.465283
740 BOYZ,Sash!,0.459421
740 BOYZ,La Bouche,0.44709
740 BOYZ,B.G. The Prince Of Rap,0.441934
740 BOYZ,2 Fabiola,0.43542
740 BOYZ,Mo-Do,0.433552
7IA,Maïssa,1.0
7IA,Angelcy,0.983502
7IA,Kany,0.917779
7IA,Abou Debeing,0.516437
7IA,Kalipsxau,0.485309
7IA,Warren Saada,0.482708
7IA,iambillies,0.479997
7IA,Maud Elka,0.47954
7IA,Ocevne,0.464895
7IA,Scridge,0.447647
7IA,Lylah,0.413636
7IA,DJ Erise,0.378885
7IA,MC Yoshi,0.372049
7IA,Dieson Samba,0.367087
7IA,Titai,0.360696
7IA,Isleym,0.360463
7IA,T2R,0.312698
7IA,Dehmo,0.304558
7IA,Doulkha,0.279239
7IA,Nk Divine,0.256754
7IA,Dj BaBs,0.226375
7IA,NERIH,0.223289
7IA,Negrito,0.198936
7IA,IPNDEGO,0.195964
7IA,Nesli,0.132954
7IA,7iaa,0.037797
7IA,Yaïr,0.032998
7IA,Gol.d,0.028427
7IA,ouais chery,0.027323
7IA,Kayna Samet,0.026552
93 EMPIRE,Médine ft. Booba,1.0
93 EMPIRE,Freeze Corleone 667,0.676055
93 EMPIRE,Lorenzo ft. Vald,0.582148
93 EMPIRE,Heuss L'Enfoiré (Ft. Vald),0.504717
93 EMPIRE,Seth Gueko Ft. Nekfeu & Oxmo Puccino,0.493211
93 EMPIRE,Vald + Heuss L'enfoiré,0.424118
93 EMPIRE,"Kalash Criminel, Kaaris",0.388341
93 EMPIRE,Hornet La Frappe x Vald,0.382446
93 EMPIRE,Kery James feat. Orelsan,0.367299
93 EMPIRE,Joueur Du Grenier,0.356523
93 EMPIRE,Heuss L'enfoiré + Vald,0.35533
93 EMPIRE,SCH x Ninho,0.352821
93 EMPIRE,Georgio - Tu sais c'qui s'passe feat Vald (Prod : Necro - Light my fire / Mixtape,0.282315
93 EMPIRE,ALKPOTE feat. VALD |  #EP1,0.278674
93 EMPIRE,$-Crew,0.249535
93 EMPIRE,Crclr,0.229887
93 EMPIRE,Vald & Suikon Blaz AD,0.226084
93 EMPIRE,Kpoint feat. Ninho,0.217596
93 EMPIRE,Suikon Blaz AD,0.216812
93 EMPIRE,L'ENTOURLOOP Ft. Biga*Ranx,0.191964
93 EMPIRE,Lorenzo ft. Charles Vicomte,0.182396
93 EMPIRE,S.Pri Noir (Ft. Nekfeu),0.179325
93 EMPIRE,SkyrockFM,0.179095
93 EMPIRE,Therapie TAXI ft. Roméo Elvis,0.16389
93 EMPIRE,ALKPOTE feat FREEZE CORLEONE I #EP9 & #E10,0.159808
93 EMPIRE,"Niska ft. Rako, Brigi, Trafiquinté, Madrane",0.159715
93 EMPIRE,Lujipeka (Columbine),0.159538
93 EMPIRE,Strip Tease,0.155335
93 EMPIRE,Nouvelle ecole,0.150547
93 EMPIRE,"BOOBA, KALASH, NISKA & DAMSO",0.149223
A BOOGIE WIT DA HOODIE,Lil Tjay,1.0
A BOOGIE WIT DA HOODIE,J.I the Prince of N.Y,0.973381
A BOOGIE WIT DA HOODIE,Polo G,0.799846
A BOOGIE WIT DA HOODIE,Sleepy Hallow,0.775319
A BOOGIE WIT DA HOODIE,Sheff G,0.690604
A BOOGIE WIT DA HOODIE,PnB Rock,0.662242
A BOOGIE WIT DA HOODIE,Lil Baby,0.653853
A BOOGIE WIT DA HOODIE,Roddy Ricch,0.647635
A BOOGIE WIT DA HOODIE,Lil Durk,0.608129
A BOOGIE WIT DA HOODIE,Rod Wave,0.541247
A BOOGIE WIT DA HOODIE,Tory Lanez,0.526134
A BOOGIE WIT DA HOODIE,Pop Smoke,0.51563
A BOOGIE WIT DA HOODIE,Meek Mill,0.496753
A BOOGIE WIT DA HOODIE,YNW Melly,0.494754
A BOOGIE WIT DA HOODIE,Calboy,0.481788
A BOOGIE WIT DA HOODIE,Toosii,0.480149
A BOOGIE WIT DA HOODIE,Lil Skies,0.450111
A BOOGIE WIT DA HOODIE,Tee Grizzley,0.434449
A BOOGIE WIT DA HOODIE,Fivio Foreign,0.434388
A BOOGIE WIT DA HOODIE,Lil Baby & Gunna,0.425742
A BOOGIE WIT DA HOODIE,NoCap,0.425684
A BOOGIE WIT DA HOODIE,Jay Critch,0.406494
A BOOGIE WIT DA HOODIE,NAV,0.405076
A BOOGIE WIT DA HOODIE,Drake,0.396278
A BOOGIE WIT DA HOODIE,DJ Khaled,0.393776
A BOOGIE WIT DA HOODIE,Nardo Wick,0.38664
A BOOGIE WIT DA HOODIE,Eli Fross,0.384805
A BOOGIE WIT DA HOODIE,Gunna,0.377347
A BOOGIE WIT DA HOODIE,21 Savage & Metro Boomin,0.368696
A BOOGIE WIT DA HOODIE,Lil Tecca,0.364799
A LA RECHERCHE DE LA NOUVELLE STAR,Nouvelle Star,1.0
A LA RECHERCHE DE LA NOUVELLE STAR,Star Academy 2,0.573926
A LA RECHERCHE DE LA NOUVELLE STAR,Star Academy 3,0.419294
A LA RECHERCHE DE LA NOUVELLE STAR,Chris Anderson & DJ Robbie,0.337678
A LA RECHERCHE DE LA NOUVELLE STAR,Star Academy 4,0.299278
A LA RECHERCHE DE LA NOUVELLE STAR,Thierry Amiel,0.260422
A LA RECHERCHE DE LA NOUVELLE STAR,Lena KA,0.209603
A LA RECHERCHE DE LA NOUVELLE STAR,Linkup,0.170653
A LA RECHERCHE DE LA NOUVELLE STAR,Le Grand Orchestre Du Splendid,0.170147
A LA RECHERCHE DE LA NOUVELLE STAR,Myriam Abel,0.152675
A LA RECHERCHE DE LA NOUVELLE STAR,Phil Barney,0.141595
A LA RECHERCHE DE LA NOUVELLE STAR,Eve Angeli,0.140557
A LA RECHERCHE DE LA NOUVELLE STAR,Guy Marchand,0.139118
A LA RECHERCHE DE LA NOUVELLE STAR,Muriel Robin,0.133717
A LA RECHERCHE DE LA NOUVELLE STAR,Emile & Images,0.133083
A LA RECHERCHE DE LA NOUVELLE STAR,Alphonse Brown,0.132566
A LA RECHERCHE DE LA NOUVELLE STAR,Bratisla Boys,0.132259
A LA RECHERCHE DE LA NOUVELLE STAR,Les Demoiselles de Rochefort,0.132255
A LA RECHERCHE DE LA NOUVELLE STAR,Jonatan Cerrada,0.125602
A LA RECHERCHE DE LA NOUVELLE STAR,Les Conards,0.118929
A LA RECHERCHE DE LA NOUVELLE STAR,Assia,0.118855
A LA RECHERCHE DE LA NOUVELLE STAR,Steeve Estatof,0.117069
A LA RECHERCHE DE LA NOUVELLE STAR,T-Rio,0.111413
A LA RECHERCHE DE LA NOUVELLE STAR,What For,0.10932
A LA RECHERCHE DE LA NOUVELLE STAR,Jean-Pascal,0.104897
A LA RECHERCHE DE LA NOUVELLE STAR,La nouvelle star,0.104402
A LA RECHERCHE DE LA NOUVELLE STAR,Bernard Frédéric,0.103274
A LA RECHERCHE DE LA NOUVELLE STAR,Philippe Cataldo,0.095234
A LA RECHERCHE DE LA NOUVELLE STAR,Benoît,0.09031
A R I Z O N A,Great Good Fine OK,1.0
A R I Z O N A,NOTD,0.763179
A R I Z O N A,Gryffin,0.721921
A R I Z O N A,Frenship,0.699123
A R I Z O N A,Loote,0.690771
A R I Z O N A,Midnight Kids,0.687509
A R I Z O N A,The Chainsmokers,0.64316
A R I Z O N A,Cheat Codes,0.642593
A R I Z O N A,Virginia to Vegas,0.640923
A R I Z O N A,Boy in Space,0.630298
A R I Z O N A,Dagny,0.619552
A R I Z O N A,Sandro Cavazza,0.595858
A R I Z O N A,Sam Feldt,0.587795
A R I Z O N A,Fly By Midnight,0.57428
A R I Z O N A,Lost Kings,0.565581
A R I Z O N A,Quinn XCII,0.562968
A R I Z O N A,Betty Who,0.552375
A R I Z O N A,ayokay,0.533678
A R I Z O N A,Clara Mae,0.531548
A R I Z O N A,Jubël,0.474529
A R I Z O N A,shy martin,0.413541
A R I Z O N A,Tep No,0.395007
A R I Z O N A,Galantis,0.393899
A R I Z O N A,Cash Cash,0.393451
A R I Z O N A,CVBZ,0.377932
A R I Z O N A,Blake Rose,0.377835
A R I Z O N A,Christian French,0.37661
A R I Z O N A,Andy Grammer,0.376191
A R I Z O N A,Parachute,0.364571
A R I Z O N A,Daya,0.349978
A T C,Rollergirl,1.0
A T C,Eiffel 65,0.996808
A T C,Bad Boys Blue,0.891186
A T C,DJ Bobo,0.883065
A T C,DJ Encore,0.881121
A T C,E-Type,0.855781
A T C,A Touch of Class,0.852122
A T C,Ian van Dahl,0.834613
A T C,Groove Coverage,0.827497
A T C,Aqua,0.819191
A T C,Danzel,0.809285
A T C,Sylver,0.801862
A T C,ATB,0.791333
A T C,Captain Hollywood Project,0.75567
A T C,Culture Beat,0.753397
A T C,Fun Factory,0.75309
A T C,Sash!,0.752927
A T C,La Bouche,0.751321
A T C,A*Teens,0.749408
A T C,Haddaway,0.724261
A T C,Ace of Base,0.715653
A T C,Cascada,0.693621
A T C,2 Unlimited,0.687741
A T C,Magic Affair,0.680324
A T C,Alcazar,0.662628
A T C,Captain Jack,0.63745
A T C,Kate Ryan,0.625534
A T C,Mr. President,0.616927
A T C,Lasgo,0.603704
A T C,Real McCoy,0.601631
A TOUCH OF GLASS,48.E,1.0
A TOUCH OF GLASS,The Minority Report,0.697724
A TOUCH OF GLASS,E.T. der Ausserirdische,0.524107
A TOUCH OF GLASS,Williamson,0.465178
A TOUCH OF GLASS,Der mit dem Wolf Tanzt,0.461592
A TOUCH OF GLASS,Da Blitz,0.299258
A TOUCH OF GLASS,Blackwood,0.208725
A TOUCH OF GLASS,740 Boys,0.182598
A TOUCH OF GLASS,Valdo's People,0.172033
A TOUCH OF GLASS,C & C Music Factory feat. Freedom Williams,0.152738
A TOUCH OF GLASS,Magic Paper,0.152157
A TOUCH OF GLASS,Future Beat,0.14087
A TOUCH OF GLASS,Club House Feat. Carl,0.130129
A TOUCH OF GLASS,Antico,0.127013
A TOUCH OF GLASS,Love Message,0.126187
A TOUCH OF GLASS,Chilli feat. Carrapicho,0.101405
A TOUCH OF GLASS,Robin Hood,0.098051
A TOUCH OF GLASS,All Stars,0.096218
A TOUCH OF GLASS,Anticappella,0.093288
A TOUCH OF GLASS,Prince Ital Joe & Marky Mark,0.089202
A TOUCH OF GLASS,Royal Melody,0.074662
A TOUCH OF GLASS,Molella feat. The Outhere Brothers,0.067213
A TOUCH OF GLASS,Kim Lukas,0.063073
A TOUCH OF GLASS,MC B. feat. DAISY DEE,0.061038
A TOUCH OF GLASS,Heath Hunter,0.060355
A TOUCH OF GLASS,Прокофьев,0.059242
A TOUCH OF GLASS,DJ Cerla & Moratto,0.058689
A TOUCH OF GLASS,Two of Us,0.054604
A$AP FERG,A$AP Mob,1.0
A$AP FERG,A$AP Twelvyy,0.682841
A$AP FERG,Maxo Kream,0.645091
A$AP FERG,Migos,0.558904
A$AP FERG,ScHoolboy Q,0.55063
A$AP FERG,Big Sean,0.537454
A$AP FERG,A$AP Rocky,0.528729
A$AP FERG,YG,0.503693
A$AP FERG,Ab-Soul,0.498267
A$AP FERG,IDK,0.496577
A$AP FERG,Cordae,0.493569
A$AP FERG,Meek Mill,0.490069
A$AP FERG,2 Chainz,0.484746
A$AP FERG,Powers Pleasant,0.461138
A$AP FERG,Juicy J,0.45917
A$AP FERG,Rae Sremmurd,0.456236
A$AP FERG,Jay Rock,0.445213
A$AP FERG,Flatbush ZOMBiES,0.433468
A$AP FERG,Offset,0.429488
A$AP FERG,French Montana,0.422203
A$AP FERG,Rich the Kid,0.406264
A$AP FERG,Denzel Curry,0.402329
A$AP FERG,Smokepurpp,0.392342
A$AP FERG,DaBaby,0.386178
A$AP FERG,21 Savage,0.378494
A$AP FERG,Mike Will Made-It,0.376894
A$AP FERG,21 Savage & Metro Boomin,0.370859
A$AP FERG,Wiz Khalifa,0.359383
A$AP FERG,"21 Savage, Offset & Metro Boomin",0.35665
A$AP FERG,Quavo,0.356062
A$AP ROCKY,A$AP Mob,1.0
A$AP ROCKY,Baby Keem,0.832402
A$AP ROCKY,Travi$ Scott,0.696592
A$AP ROCKY,Denzel Curry,0.665396
A$AP ROCKY,ScHoolboy Q,0.603212
A$AP ROCKY,Kanye West,0.592984
A$AP ROCKY,J. Cole,0.588734
A$AP ROCKY,Isaiah Rashad,0.555077
A$AP ROCKY,Joey Bada$$,0.549713
A$AP ROCKY,Kendrick Lamar,0.534111
A$AP ROCKY,Don Toliver,0.524018
A$AP ROCKY,Pusha T,0.504077
A$AP ROCKY,A$AP Ferg,0.502398
A$AP ROCKY,Playboi Carti,0.495857
A$AP ROCKY,KIDS SEE GHOSTS,0.460667
A$AP ROCKY,A$AP Twelvyy,0.456425
A$AP ROCKY,Vince Staples,0.452439
A$AP ROCKY,JID,0.43238
A$AP ROCKY,"Tyler, The Creator",0.427769
A$AP ROCKY,Future,0.417012
A$AP ROCKY,Earl Sweatshirt,0.381683
A$AP ROCKY,IDK,0.376834
A$AP ROCKY,Drake,0.371166
A$AP ROCKY,Young Thug,0.370502
A$AP ROCKY,21 Savage,0.369107
A$AP ROCKY,Mac Miller,0.368407
A$AP ROCKY,Freddie Gibbs & Madlib,0.366136
A$AP ROCKY,Westside Gunn,0.361687
A$AP ROCKY,Kid Cudi,0.360693
A$AP ROCKY,Childish Gambino,0.351483
A2H,Dinos,1.0
A2H,Squidji,0.969461
A2H,Jok'Air,0.870071
A2H,Nekfeu,0.805128
A2H,S.Pri Noir,0.79953
A2H,Damso,0.760697
A2H,Georgio,0.741571
A2H,Sneazzy,0.740396
A2H,Josman,0.72278
A2H,Lomepal,0.720767
A2H,Isha,0.70272
A2H,Luidji,0.700151
A2H,S-Crew,0.695673
A2H,Laylow,0.652696
A2H,Jazzy Bazz,0.638123
A2H,Disiz,0.629805
A2H,doums,0.614562
A2H,Deen Burbigo,0.6022
A2H,Sopico,0.579226
A2H,Spider ZED,0.574739
A2H,Népal,0.548208
A2H,Ninho,0.528019
A2H,Myth Syzer,0.525382
A2H,Booba,0.497378
A2H,Kaaris,0.49475
A2H,BEN plg,0.494395
A2H,Gazo,0.492772
A2H,USKY,0.482212
A2H,Roméo Elvis,0.478097
A2H,SCH,0.477495
A7S,Fast Boy,1.0
A7S,Kream,0.803519
A7S,Jubël,0.668426
A7S,R3hab,0.626396
A7S,Sam Feldt,0.603874
A7S,Joel Corry,0.585009
A7S,Alok,0.573609
A7S,Cheat Codes,0.501219
A7S,Nathan Dawe,0.475864
A7S,Vinai,0.466377
A7S,Tungevaag,0.460865
A7S,Gaullin,0.459079
A7S,Sigala,0.455981
A7S,ACRAZE,0.454298
A7S,Chico Rose,0.44564
A7S,Ofenbach,0.440735
A7S,Hayla,0.429479
A7S,Alesso,0.41885
A7S,Lost Frequencies,0.412236
A7S,AVALAN ROKSTON,0.411663
A7S,Lizot,0.403033
A7S,Moti,0.387647
A7S,Vize,0.368179
A7S,Frank Walker,0.360825
A7S,Jax Jones,0.359731
A7S,GATTÜSO,0.340049
A7S,James Hype,0.32849
A7S,Gryffin,0.322811
A7S,notsobad,0.317122
A7S,Dynoro,0.30345
AALIYAH,Brandy,1.0
AALIYAH,TLC,0.982233
AALIYAH,Mýa,0.893381
AALIYAH,Amerie,0.887608
AALIYAH,Ashanti,0.878055
AALIYAH,Janet Jackson,0.873901
AALIYAH,Monica,0.824497
AALIYAH,Mary J. Blige,0.820352
AALIYAH,Faith Evans,0.81589
AALIYAH,SWV,0.796015
AALIYAH,Destiny's Child,0.793503
AALIYAH,Toni Braxton,0.775694
AALIYAH,702,0.775139
AALIYAH,Ciara,0.742216
AALIYAH,Tamia,0.592442
AALIYAH,Xscape,0.584929
AALIYAH,Blaque,0.578427
AALIYAH,Ginuwine,0.565787
AALIYAH,Lil' Kim,0.556817
AALIYAH,Kelis,0.540085
AALIYAH,Tweet,0.532582
AALIYAH,Keyshia Cole,0.52393
AALIYAH,Mariah Carey,0.522371
AALIYAH,Foxy Brown,0.522317
AALIYAH,Nivea,0.517099
AALIYAH,Whitney Houston,0.51537
AALIYAH,LeToya,0.508249
AALIYAH,Usher,0.503018
AALIYAH,Groove Theory,0.498117
AALIYAH,Kelly Rowland,0.497097
AB6IX,Drippin,1.0
AB6IX,CIX,0.889484
AB6IX,Golden Child,0.859845
AB6IX,CRAVITY,0.797807
AB6IX,VICTON,0.756253
AB6IX,WEi,0.70767
AB6IX,EPEX,0.68825
AB6IX,ONEUS,0.678574
AB6IX,SF9,0.650058
AB6IX,KANGDANIEL,0.644692
AB6IX,Tan,0.639652
AB6IX,A.C.E,0.637445
AB6IX,ONF,0.621701
AB6IX,BDC,0.61329
AB6IX,E'LAST,0.590016
AB6IX,DKB,0.57646
AB6IX,ALL(H)OURS,0.547656
AB6IX,VANNER,0.538858
AB6IX,Trendz,0.534444
AB6IX,VERIVERY,0.527943
AB6IX,MCND,0.523795
AB6IX,Younite,0.517583
AB6IX,MIRAE,0.511616
AB6IX,EVNNE,0.508709
AB6IX,The Boyz,0.49945
AB6IX,KIM WOO SEOK,0.496305
AB6IX,Pentagon,0.49074
AB6IX,OMEGA X,0.488258
AB6IX,8TURN,0.481793
AB6IX,VAV,0.476187
ABBA,Agnetha Fältskog,1.0
ABBA,Frida,0.453388
ABBA,Boney M.,0.283239
ABBA,Olivia Newton-John,0.260432
ABBA,Bee Gees,0.260284
ABBA,Baccara,0.232181
ABBA,Donna Summer,0.230479
ABBA,Village People,0.223081
ABBA,Gloria Gaynor,0.212118
ABBA,Fleetwood Mac,0.199762
ABBA,Irene Cara,0.194124
ABBA,Cher,0.182549
ABBA,Wham!,0.179292
ABBA,Blondie,0.17159
ABBA,Carpenters,0.171387
ABBA,Bonnie Tyler,0.171315
ABBA,Laura Branigan,0.16824
ABBA,Army of Lovers,0.166182
ABBA,Electric Light Orchestra,0.164562
ABBA,Elton John,0.16233
ABBA,Modern Talking,0.161748
ABBA,a-ha,0.161425
ABBA,Kylie Minogue,0.154964
ABBA,The Pointer Sisters,0.154781
ABBA,Ottawan,0.152355
ABBA,Ace of Base,0.149436
ABBA,Eurythmics,0.143431
ABBA,Bananarama,0.143178
ABBA,Whitney Houston,0.142848
ABBA,Tina Charles,0.140593
ABD AL MALIK,Pit Baccardi,1.0
ABD AL MALIK,Oxmo Puccino,0.598792
ABD AL MALIK,Ideal J,0.452601
ABD AL MALIK,MC Solaar,0.413406
ABD AL MALIK,Suprême NTM,0.361733
ABD AL MALIK,Disiz,0.354498
ABD AL MALIK,Demi Portion,0.347815
ABD AL MALIK,Youssoupha,0.338032
ABD AL MALIK,Akhenaton,0.323178
ABD AL MALIK,Kery James,0.314134
ABD AL MALIK,Joeystarr,0.309306
ABD AL MALIK,IAM,0.308547
ABD AL MALIK,Chill Bump,0.298785
ABD AL MALIK,Grand Corps Malade,0.285474
ABD AL MALIK,Médine,0.259153
ABD AL MALIK,Doc Gynéco,0.257984
ABD AL MALIK,Busta Flex,0.256615
ABD AL MALIK,Chinese Man,0.256188
ABD AL MALIK,Hocus Pocus,0.25435
ABD AL MALIK,Mafia K'1 Fry,0.250968
ABD AL MALIK,Kacem Wapalek,0.246009
ABD AL MALIK,Sniper,0.240035
ABD AL MALIK,Lino,0.234778
ABD AL MALIK,Shurik'n,0.230812
ABD AL MALIK,Fonky Family,0.229655
ABD AL MALIK,Féfé,0.229547
ABD AL MALIK,Gaël Faye,0.224886
ABD AL MALIK,Odezenne,0.223408
ABD AL MALIK,113,0.222907
ABD AL MALIK,Orelsan,0.222669
ABOU DEBEING,La Synesia,1.0
ABOU DEBEING,Dj BaBs,0.95381
ABOU DEBEING,DJ Erise,0.869405
ABOU DEBEING,The Shin Sekaï,0.764877
ABOU DEBEING,T2R,0.680881
ABOU DEBEING,Elams,0.641914
ABOU DEBEING,BMYE,0.605316
ABOU DEBEING,Fababy,0.55585
ABOU DEBEING,MC Yoshi,0.539328
ABOU DEBEING,Dehmo,0.50401
ABOU DEBEING,Barack Adama,0.497431
ABOU DEBEING,Makassy,0.495948
ABOU DEBEING,NAZAKEBLACK,0.488458
ABOU DEBEING,Scridge,0.476677
ABOU DEBEING,souf,0.414584
ABOU DEBEING,Wassila,0.410241
ABOU DEBEING,H Magnum,0.377466
ABOU DEBEING,Dr. Yaro & La Folie,0.372893
ABOU DEBEING,Angelcy,0.36645
ABOU DEBEING,Warren Saada,0.360593
ABOU DEBEING,Isleym,0.348326
ABOU DEBEING,THABITI,0.344771
ABOU DEBEING,Liim’s,0.331532
ABOU DEBEING,Kany,0.328788
ABOU DEBEING,Sifax,0.322319
ABOU DEBEING,Squadra,0.316768
ABOU DEBEING,Hös Copperfield,0.314711
ABOU DEBEING,Ashvma,0.2964
ABOU DEBEING,L2B Gang,0.290202
ABOU DEBEING,Dieson Samba,0.289079
AC,AC/DC,1.0
AC,le gronk,0.055562
AC,J’san,0.054692
AC,Gidde,0.047978
AC,SLOW BOUNCE,0.028275
AC,Kuma,0.027431
AC,New Morning,0.025816
AC,Dc,0.025047
AC,chateau_lounge,0.022797
AC,Hary.BoY,0.022297
AC,GlobulDub,0.02212
AC,ihlma,0.020536
AC,brillion.,0.019266
AC,TWS,0.018859
AC,Monocloud,0.016742
AC,SwuM,0.016531
AC,lechiffrebeats,0.015321
AC,City,0.015298
AC,Achim Reichel,0.015296
AC,SPecTiVE,0.01525
AC,AC\\DC,0.015146
AC,MyceliumBug,0.014894
AC,Böhse Onkelz,0.014094
AC,Udo Lindenberg,0.013805
AC,Hammocks  Lime,0.013438
AC,The Milk Carton Kids,0.013009
AC,Chill Denis,0.012811
AC,Christmas Rap Beats,0.0125
AC,TyLuv.,0.012446
AC,Selig,0.012312
AC/DC,Airbourne,1.0
AC/DC,Motörhead,0.853076
AC/DC,Aerosmith,0.84299
AC/DC,Kiss,0.83448
AC/DC,Guns N' Roses,0.754636
AC/DC,Van Halen,0.744453
AC/DC,Def Leppard,0.740229
AC/DC,Deep Purple,0.739016
AC/DC,ZZ Top,0.713191
AC/DC,Krokus,0.705069
AC/DC,Quiet Riot,0.692916
AC/DC,Accept,0.684021
AC/DC,Whitesnake,0.679618
AC/DC,Judas Priest,0.665578
AC/DC,Alice Cooper,0.651953
AC/DC,Rainbow,0.621373
AC/DC,Dio,0.610297
AC/DC,Scorpions,0.60804
AC/DC,Twisted Sister,0.595257
AC/DC,Iron Maiden,0.592513
AC/DC,Black Sabbath,0.590745
AC/DC,Ozzy Osbourne,0.584898
AC/DC,Mötley Crüe,0.57717
AC/DC,Saxon,0.552492
AC/DC,Lynyrd Skynyrd,0.546833
AC/DC,Ted Nugent,0.540093
AC/DC,Ace Frehley,0.527167
AC/DC,Metallica,0.507082
AC/DC,Thin Lizzy,0.502877
AC/DC,Bad Company,0.484771
ACE OF BASE,2 Unlimited,1.0
ACE OF BASE,Dr. Alban,0.89018
ACE OF BASE,Real McCoy,0.84708
ACE OF BASE,Aqua,0.840462
ACE OF BASE,E-Type,0.808297
ACE OF BASE,Fun Factory,0.791852
ACE OF BASE,Whigfield,0.782651
ACE OF BASE,Captain Hollywood Project,0.766691
ACE OF BASE,Haddaway,0.748807
ACE OF BASE,Mr. President,0.716392
ACE OF BASE,Masterboy,0.709611
ACE OF BASE,La Bouche,0.708271
ACE OF BASE,Culture Beat,0.697442
ACE OF BASE,Yaki-Da,0.658946
ACE OF BASE,DJ Bobo,0.651072
ACE OF BASE,Roxette,0.600967
ACE OF BASE,A*Teens,0.58425
ACE OF BASE,Corona,0.583625
ACE OF BASE,Technotronic,0.512243
ACE OF BASE,No Mercy,0.509956
ACE OF BASE,Snap!,0.509071
ACE OF BASE,Bad Boys Blue,0.507491
ACE OF BASE,Cappella,0.506612
ACE OF BASE,Ice MC,0.505999
ACE OF BASE,Sandra,0.501813
ACE OF BASE,Army of Lovers,0.489889
ACE OF BASE,ATC,0.485513
ACE OF BASE,Amber,0.485215
ACE OF BASE,E-Rotic,0.479076
ACE OF BASE,Double You,0.477855
ACRAZE,Dom Dolla,1.0
ACRAZE,Fisher,0.958768
ACRAZE,Kream,0.929406
ACRAZE,James Hype,0.876998
ACRAZE,Sidepiece,0.850044
ACRAZE,Öwnboss,0.84532
ACRAZE,John Summit,0.817652
ACRAZE,Joel Corry,0.80083
ACRAZE,Mau P,0.782544
ACRAZE,Meduza,0.756985
ACRAZE,Wuki,0.730698
ACRAZE,AYYBO,0.675892
ACRAZE,Sam Feldt,0.672625
ACRAZE,Biscits,0.67021
ACRAZE,Jax Jones,0.650157
ACRAZE,Swedish House Mafia,0.644961
ACRAZE,Tujamo,0.639543
ACRAZE,Noizu,0.629591
ACRAZE,Chris Lake,0.595589
ACRAZE,Odd Mob,0.59432
ACRAZE,Shouse,0.584654
ACRAZE,Punctual,0.54964
ACRAZE,Don Diablo,0.546896
ACRAZE,Oliver Heldens,0.540071
ACRAZE,Chris Lorenzo,0.539989
ACRAZE,Nathan Dawe,0.538022
ACRAZE,Sonny Fodera,0.532759
ACRAZE,Kungs,0.528672
ACRAZE,Bingo Players,0.525512
ACRAZE,zerb,0.520229
ADAM NAAS,Her,1.0
ADAM NAAS,Aaron,0.745326
ADAM NAAS,Cocoon,0.736728
ADAM NAAS,Gaëtan Roussel,0.705182
ADAM NAAS,Silly Boy Blue,0.6406
ADAM NAAS,Yodelice,0.616178
ADAM NAAS,KiD WISE,0.567714
ADAM NAAS,Victor Solf,0.547321
ADAM NAAS,Tiwayo,0.541604
ADAM NAAS,Cascadeur,0.509832
ADAM NAAS,M,0.463086
ADAM NAAS,Lilly Wood & The Prick,0.46168
ADAM NAAS,Canine,0.441546
ADAM NAAS,Jain,0.433929
ADAM NAAS,Saint DX,0.408701
ADAM NAAS,Aliocha Schneider,0.407279
ADAM NAAS,Julien Doré,0.396532
ADAM NAAS,Juliette Armanet,0.395333
ADAM NAAS,Zaho de Sagazan,0.394829
ADAM NAAS,Joe Bel,0.393316
ADAM NAAS,Lucky Love,0.392164
ADAM NAAS,Feu! Chatterton,0.388759
ADAM NAAS,The Doug,0.385539
ADAM NAAS,Talisco,0.378236
ADAM NAAS,Pegase,0.377377
ADAM NAAS,Kid Francescoli,0.377152
ADAM NAAS,Arthur H,0.373779
ADAM NAAS,Marie Flore,0.373414
ADAM NAAS,Oscar Anton,0.361394
ADAM NAAS,Thylacine,0.360319
ADAM PORT,Rampa,1.0
ADAM PORT,zerb,0.701536
ADAM PORT,MoBlack,0.665388
ADAM PORT,Francis Mercier,0.479107
ADAM PORT,&ME,0.457992
ADAM PORT,Sonny Fodera,0.343505
ADAM PORT,Jazzy,0.30184
ADAM PORT,cassö,0.298226
ADAM PORT,BLOND:ISH,0.289194
ADAM PORT,Alex Wann,0.285736
ADAM PORT,Lost Frequencies,0.276863
